    i	               t	         y_aprox	         y_exact	     exact_error	        Sy_aprox	        Sy_exact	         S_error
    0	               0	             400	             400	               0	               0	               0	             nan
    1	     1.020408163	     382.3595063	     382.7428343	  0.001001528995	     399.1630134	     399.2938748	 0.0003277321715
    2	     2.040816327	     365.4969801	      366.230193	  0.002002054929	     780.5901378	     781.3610483	 0.0009866252049
    3	      3.06122449	     349.3781121	     350.4299552	  0.003001578808	     1145.322328	      1146.94473	   0.00141454312
    4	     4.081632653	     333.9701061	     335.3113857	  0.004000101634	     1493.848483	     1496.756067	   0.00194259061
    5	     5.102040816	     319.2416122	     320.8450753	  0.004997624411	     1827.119768	     1831.475523	   0.00237827675
    6	      6.12244898	      305.162663	     307.0028838	   0.00599414814	     2145.582911	     2151.754207	  0.002868030209
    7	     7.142857143	     291.7046129	     293.7578847	  0.006989673822	     2450.107031	     2458.215134	  0.003298370116
    8	     8.163265306	     278.8400794	     281.0843135	  0.007984202456	     2741.100324	     2751.454444	  0.003763144583
    9	     9.183673469	     266.5428877	      268.957517	   0.00897773504	     3019.356939	     3032.042556	  0.004183851805
   10	     10.20408163	     254.7880173	     257.3539059	  0.009970272573	     3285.249864	     3300.525279	  0.004628177083
   11	      11.2244898	     243.5515513	     246.2509084	   0.01096181605	     3539.504745	     3557.424875	  0.005037387972
   12	     12.24489796	     232.8106272	     235.6269266	   0.01195236647	     3782.462397	     3803.241073	  0.005463412771
   13	     13.26530612	     222.5433912	     225.4612943	   0.01294192482	     4014.785876	     4038.452045	  0.005860207861
   14	     14.28571429	     212.7289529	      215.734237	    0.0139304921	     4236.786596	     4263.515329	  0.006269177138
   15	     15.30612245	     203.3473435	     206.4268333	   0.01491806931	     4449.070421	     4478.868728	  0.006653087757
   16	     16.32653061	     194.3794747	     197.5209782	   0.01590465742	     4651.921903	     4684.931153	  0.007045834617
   17	     17.34693878	     185.8070999	     188.9993476	   0.01689025744	     4845.894645	     4882.103445	  0.007416639203
   18	     18.36734694	     177.6127775	     180.8453649	   0.01787487035	     5031.248655	      5070.76915	  0.007793786906
   19	      19.3877551	     169.7798347	     173.0431688	   0.01885849715	     5208.489784	     5251.295266	  0.008151414007
   20	     20.40816327	     162.2923344	     165.5775822	   0.01984113881	     5377.855611	     5424.032959	  0.008513471108
   21	     21.42857143	     155.1350422	     158.4340828	   0.02082279633	     5539.808355	     5589.318245	  0.008857948062
   22	     22.44897959	     148.2933953	     151.5987748	   0.02180347069	     5694.565101	     5747.472642	  0.009205357727
   23	     23.46938776	     141.7534735	     145.0583618	   0.02278316288	     5842.548197	     5898.803798	  0.009536781145
   24	     24.48979592	     135.5019704	     138.8001214	   0.02376187387	     5983.956005	     6043.606086	  0.009869948513
   25	     25.51020408	     129.5261662	     132.8118796	   0.02473960466	     6119.174443	     6182.161182	   0.01018846609
   26	     26.53061224	     123.8139024	     127.0819881	   0.02571635623	      6248.38476	     6314.738607	    0.0105077742
   27	     27.55102041	     118.3535565	     121.5993008	   0.02669212954	     6371.939586	     6441.596256	    0.0108135728
   28	     28.57142857	     113.1340186	     116.3531526	    0.0276669256	     6490.004538	     6562.980896	   0.01111939213
   29	     29.59183673	     108.1446687	     111.3333385	   0.02864074536	     6602.901827	     6679.128649	   0.01141268952
   30	      30.6122449	     103.3753553	     106.5300938	   0.02961358982	     6710.782785	     6790.265449	   0.01170538384
   31	     31.63265306	     98.81637454	     101.9340751	   0.03058545995	     6813.941831	     6896.607484	    0.0119864227
   32	     32.65306122	     94.45845044	     97.53634205	   0.03155635672	     6912.517243	     6998.361613	   0.01226635254
   33	     33.67346939	     90.29271618	     93.32834001	   0.03252628111	     7006.778042	     7095.725773	   0.01253539584
   34	     34.69387755	     86.31069595	     89.30188344	   0.03349523409	      7096.85058	      7188.88936	   0.01280292062
   35	     35.71428571	     82.50428772	     85.44913994	   0.03446321663	     7182.980673	     7278.033597	   0.01306024801
   36	     36.73469388	     78.86574679	     81.76261502	   0.03543022972	     7265.283775	     7363.331893	   0.01331572708
   37	     37.75510204	     75.38767001	     78.23513753	   0.03639627431	     7343.984498	     7444.950171	   0.01356163186
   38	      38.7755102	      72.0629807	      74.8598457	   0.03736135138	     7419.188335	     7523.047199	   0.01380542501
   39	     39.79591837	      68.8849143	      71.6301738	    0.0383254619	     7491.100527	     7597.774894	   0.01404021161
   40	     40.81632653	     65.84700455	     68.53983935	   0.03928860683	     7559.817465	     7669.278618	    0.0142726791
   41	     41.83673469	     62.94307037	     65.58283094	   0.04025078715	     7625.526687	     7737.697463	   0.01449666084
   42	     42.85714286	     60.16720327	     62.75339649	   0.04121200381	     7688.316271	      7803.16452	   0.01471816316
   43	     43.87755102	     57.51375534	     60.04603209	   0.04217225779	     7748.357577	     7865.807137	   0.01493166031
   44	     44.89795918	     54.97732774	     57.45547127	   0.04313155005	     7805.731085	     7925.747169	   0.01514255772
   45	     45.91836735	     52.55275972	      54.9766748	   0.04408988154	     7860.593374	     7983.101213	   0.01534589573
   46	     46.93877551	     50.23511815	     52.60482084	   0.04504725324	     7913.017984	     8037.980837	   0.01554654771
   47	     47.95918367	     48.01968743	     50.33529556	   0.04600366611	     7963.147987	     8090.492794	   0.01574005562
   48	     48.97959184	     45.90195994	     48.16368422	    0.0469591211	     8011.050579	     8140.739232	   0.01593082019
   49	              50	     43.87762685	     46.08576252	   0.04791361917	     8056.856491	     8188.817892	   0.01611482919
   50	     51.02040816	     41.94256934	     44.09748842	   0.04886716129	     8100.627122	     8234.822299	   0.01629606225
   51	     52.04081633	     40.09285026	     42.19499426	    0.0498197484	     8142.481928	     8278.841941	   0.01647090432
   52	     53.06122449	     38.32470608	     40.37457924	   0.05077138147	     8182.477012	     8320.962448	   0.01664295894
   53	     54.08163265	     36.63453923	     38.63270223	   0.05172206146	     8220.721525	     8361.265754	   0.01680896566
   54	     55.10204082	     35.01891083	     36.96597487	   0.05267178931	     8257.266731	     8399.830257	   0.01697219133
   55	     56.12244898	     33.47453364	     35.37115499	   0.05362056598	     8292.212366	     8436.730976	   0.01712969278
