 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3700885	     1.663601489	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.8129923	     7.623993675	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     386.0118231	    -2.550461054	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.4609721	    0.3074449172	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.1170746	    0.7195314332	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.2852105	     4.161829452	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     403.6199777	    -1.349561689	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.6739631	   -0.1286881451	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9127779	   0.09705608855	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.9530702	     2.039642789	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.7589999	   -0.5760559321	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.4713152	   -0.3571062315	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3722905	     -16.2014755	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     241.9251022	     15.20595381	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     339.4663461	    -9.995184075	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     368.4793113	     1.581571651	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     236.9693564	    -14.05069038	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.4800466	     18.88115635	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     360.2448844	    -12.01111041	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     381.7826676	     2.051044394	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     265.1199203	     -12.6214013	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.1707461	     20.75163386	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     380.3488737	    -12.95935966	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     397.0243736	      2.25107835	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8302284	    -14.37625643	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     206.4231207	      7.19078329	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     301.8329813	    -2.411534302	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     351.6884311	    0.5857599302	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3788072	    -13.72323021	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.2826345	     5.353534488	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     316.4513685	    -1.806175512	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     363.0326713	    0.2956406781	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7584192	    -13.16062615	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     254.8941539	     4.550871054	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     334.2305151	    -1.745326085	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	      377.142895	    0.1661139896	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     375.8436919	     1.751817075	      388.734842	      -11.139333
