 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   1	   1	   1	   1	   1	      382.817575	     366.8767832	     15.94079183	      366.663366	       16.154209
   2	   1	   1	   1	   1	      367.537648	     376.8761288	    -9.338480842	     378.3071207	    -10.76947267
   3	   1	   1	   1	   1	      369.286212	     356.9228533	      12.3633587	     371.7471407	    -2.460928667
   4	   1	   1	   1	   1	      380.166126	       384.52537	    -4.359244005	     382.7602605	      -2.5941345
   5	   1	   1	   1	   1	      396.234309	     394.7575442	     1.476764758	     397.9071725	      -1.6728635
   6	   1	   1	   1	   1	      415.648219	      412.302492	        3.345727	      412.302492	        3.345727
   1	   1	   1	   1	   2	      395.992548	     387.5315432	     8.461004827	     387.4013855	       8.5911625
   2	   1	   1	   1	   2	      388.277997	     393.2193715	    -4.941374522	     394.0054387	    -5.727441667
   3	   1	   1	   1	   2	       390.03122	     383.5012338	     6.529986177	     391.6152023	    -1.583982333
   4	   1	   1	   1	   2	      398.289613	     400.5920713	     -2.30245834	      400.558343	        -2.26873
   5	   1	   1	   1	   2	      411.085466	     410.6445172	    0.4409488125	      412.981928	       -1.896462
   6	   1	   1	   1	   2	      427.674243	      423.881319	        3.792924	      423.881319	        3.792924
   1	   1	   1	   1	   3	      407.379056	     403.4969841	     3.882071867	     403.4087235	       3.9703325
   2	   1	   1	   1	   3	      404.428261	     406.6696305	    -2.241369546	     407.0751493	    -2.646888333
   3	   1	   1	   1	   3	      406.467336	     403.5539206	      2.91341538	     407.5794523	    -1.112116333
   4	   1	   1	   1	   3	      413.881835	     414.8355506	    -0.953715595	     415.7803715	      -1.8985365
   5	   1	   1	   1	   3	      425.093407	     425.2754536	   -0.1820465938	      426.964594	       -1.871187
   6	   1	   1	   1	   3	      440.047353	      436.304979	        3.742374	      436.304979	        3.742374
   1	   1	   1	   2	   1	       143.73992	     151.4614405	    -7.721520476	      153.352404	       -9.612484
   2	   1	   1	   2	   1	      187.295417	     184.3896066	      2.90581043	     180.8870943	     6.408322667
   3	   1	   1	   2	   1	      255.181443	     254.5466347	    0.6348083072	     234.1734373	     21.00800567
   4	   1	   1	   2	   1	      327.929478	     332.1098448	    -4.180366845	     312.0138855	      15.9155925
   5	   1	   1	   2	   1	      368.846328	     369.3097353	     -0.46340725	      364.373395	        4.472933
   6	   1	   1	   2	   1	      400.817312	      409.763178	       -8.945866	      409.763178	       -8.945866
   1	   1	   1	   2	   2	       188.40695	     187.1325226	      1.27442741	     189.0008245	      -0.5938745
   2	   1	   1	   2	   2	      220.126767	     222.5794699	    -2.452702883	     219.7308507	    0.3959163333
   3	   1	   1	   2	   2	      282.378652	     274.3115114	     8.067140588	     261.9532347	     20.42541733
   4	   1	   1	   2	   2	       345.60617	     353.2643609	    -7.658190865	     331.9771395	      13.6290305
   5	   1	   1	   2	   2	      381.575627	     380.5903164	     0.985310625	      378.096044	        3.479583
   6	   1	   1	   2	   2	      410.585918	      417.545084	       -6.959166	      417.545084	       -6.959166
   1	   1	   1	   2	   3	      224.964813	      218.404128	     6.560684954	     220.2412785	       4.7235345
   2	   1	   1	   2	   3	      249.319515	     254.9048832	    -5.585368162	      252.468538	       -3.149023
   3	   1	   1	   2	   3	      307.475988	     295.1112202	     12.36476784	     287.5794923	     19.89649567
   4	   1	   1	   2	   3	      364.099447	     373.7118602	    -9.612413245	     351.8947915	      12.2046555
   5	   1	   1	   2	   3	      396.313595	     394.5025703	      1.81102468	     393.4425595	       2.8710355
   6	   1	   1	   2	   3	      422.785672	      428.527743	       -5.742071	      428.527743	       -5.742071
   1	   1	   1	   3	   1	       109.77189	     121.8098994	     -12.0380094	     122.7170185	     -12.9451285
   2	   1	   1	   3	   1	      152.769366	     146.3922562	     6.377109759	     144.1392803	     8.630085667
   3	   1	   1	   3	   1	      212.874061	     219.8887943	    -7.014733287	      201.425544	       11.448517
   4	   1	   1	   3	   1	        298.7379	      295.371739	     3.366160985	     282.2791705	      16.4587295
   5	   1	   1	   3	   1	       351.68428	     353.9793544	    -2.295074375	      345.084285	        6.599995
   6	   1	   1	   3	   1	       391.43067	       404.63066	       -13.19999	       404.63066	       -13.19999
   1	   1	   1	   3	   2	      135.321266	     149.2538876	    -13.93262155	     150.1172685	     -14.7960025
   2	   1	   1	   3	   2	      178.020625	     170.4710746	     7.549550402	     168.1566233	     9.864001667
   3	   1	   1	   3	   2	      233.827338	     242.5165186	    -8.689180588	      223.004768	        10.82257
   4	   1	   1	   3	   2	      312.973054	     309.0675826	      3.90547142	      297.855958	       15.117096
   5	   1	   1	   3	   2	      361.884578	     364.4961866	    -2.611608641	      356.131385	        5.753193
   6	   1	   1	   3	   2	      399.289716	      410.796102	      -11.506386	      410.796102	      -11.506386
   1	   1	   1	   3	   3	      162.646736	     177.2888628	    -14.64212681	       178.15114	      -15.504404
   2	   1	   1	   3	   3	      204.417563	     196.4427735	     7.974789474	     194.0812937	     10.33626933
   3	   1	   1	   3	   3	      256.950409	     266.1736117	    -9.223202749	     246.3017437	     10.64866533
   4	   1	   1	   3	   3	      330.070105	     326.2230437	      3.84706133	      316.041321	       14.028784
   5	   1	   1	   3	   3	      375.132233	     377.8037951	    -2.671562086	     370.0607875	       5.0714455
   6	   1	   1	   3	   3	       410.05147	      420.194361	      -10.142891	      420.194361	      -10.142891
   1	   1	   2	   1	   1	      388.973584	     372.3952249	     16.57835908	      372.180942	       16.792642
   2	   1	   2	   1	   1	      373.015519	     382.7344422	    -9.718923179	     384.2106137	    -11.19509467
   3	   1	   2	   1	   1	      374.684673	     361.7931742	     12.89149875	      377.174644	       -2.489971
   4	   1	   2	   1	   1	      385.492894	     390.0991951	     -4.60630115	      388.209287	       -2.716393
   5	   1	   2	   1	   1	      401.733901	     400.1388309	     1.595070125	      403.431657	       -1.697756
   6	   1	   2	   1	   1	       421.37042	      417.974908	        3.395512	      417.974908	        3.395512
   1	   1	   2	   1	   2	       402.24285	     393.0164533	     9.226396677	      392.881598	        9.361252
   2	   1	   2	   1	   2	      393.727412	     399.1221925	    -5.394780481	     399.9682467	    -6.240834667
   3	   1	   2	   1	   2	       395.41904	     388.2762059	     7.142834072	     397.0556713	    -1.636631333
   4	   1	   2	   1	   2	       403.71219	     406.2378831	    -2.525693085	     406.0313055	      -2.3191155
   5	   1	   2	   1	   2	      416.643571	     416.1268305	       0.5167405	      418.584192	       -1.940621
   6	   1	   2	   1	   2	      433.456194	      429.574952	        3.881242	      429.574952	        3.881242
   1	   1	   2	   1	   3	      413.657577	     409.0553121	     4.602264864	      408.964372	        4.693205
   2	   1	   2	   1	   3	      409.975935	     412.6455107	     -2.66957566	     413.1047383	    -3.128803333
   3	   1	   2	   1	   3	      411.999061	      408.501205	     3.497855952	     413.1454037	    -1.146342667
   4	   1	   2	   1	   3	      419.484341	     420.6715456	    -1.187204625	     421.4293795	      -1.9450385
   5	   1	   2	   1	   3	      430.859698	      430.937654	  -0.07795597656	     432.7327185	      -1.8730205
   6	   1	   2	   1	   3	      445.981096	      442.235055	        3.746041	      442.235055	        3.746041
   1	   1	   2	   2	   1	      148.485275	     156.2917669	    -7.806491902	      158.087481	       -9.602206
   2	   1	   2	   2	   1	      191.406751	     188.3639393	     3.042811725	     185.0052803	     6.401470667
   3	   1	   2	   2	   1	      258.045291	      257.861346	    0.1839449783	     238.0095413	     20.03574967
   4	   1	   2	   2	   1	      331.215122	      334.869021	    -3.653899035	     315.5411055	      15.6740165
   5	   1	   2	   2	   1	       373.03692	     373.5842408	   -0.5473208359	     368.4824055	       4.5545145
   6	   1	   2	   2	   1	      405.749689	      414.858718	       -9.109029	      414.858718	       -9.109029
   1	   1	   2	   2	   2	      194.038599	     191.6321655	     2.406433465	     193.4155285	       0.6230705
   2	   1	   2	   2	   2	      224.011235	     227.0639441	    -3.052709062	     224.4266153	   -0.4153803333
   3	   1	   2	   2	   2	      285.202648	     276.5424552	     8.660192762	     265.6468733	     19.55577467
   4	   1	   2	   2	   2	       348.91815	     356.5055258	     -7.58737582	       335.51241	        13.40574
   5	   1	   2	   2	   2	      385.822172	     384.7369157	     1.085256297	      382.242107	        3.580065
   6	   1	   2	   2	   2	      415.566064	      422.726194	        -7.16013	      422.726194	        -7.16013
   1	   1	   2	   2	   3	      231.006422	     222.4268986	     8.579523413	      224.191275	        6.815147
   2	   1	   2	   2	   3	      252.871907	     259.5985606	    -6.726653595	     257.4153383	    -4.543431333
   3	   1	   2	   2	   3	      310.233171	     296.4994086	     13.73376235	     291.0739697	     19.15920133
   4	   1	   2	   2	   3	      367.478095	     377.3471913	    -9.869096285	     355.4183425	      12.0597525
   5	   1	   2	   2	   3	      400.603514	     398.5907359	     2.012778094	      397.636225	        2.967289
   6	   1	   2	   2	   3	      427.794355	      433.728933	       -5.934578	      433.728933	       -5.934578
   1	   1	   2	   3	   1	      111.920157	     125.0663979	    -13.14624086	      125.991873	      -14.071716
   2	   1	   2	   3	   1	      156.008893	     148.9857402	      7.02315277	      146.627749	        9.381144
   3	   1	   2	   3	   1	      216.042933	     223.8569707	    -7.814037723	     204.5252447	     11.51768833
   4	   1	   2	   3	   1	      301.557948	     298.2462076	     3.311740365	     285.7101595	      15.8477885
   5	   1	   2	   3	   1	      355.377386	       357.45918	    -2.081793961	     348.7636555	       6.6137305
   6	   1	   2	   3	   1	      395.969363	      409.196824	      -13.227461	      409.196824	      -13.227461
   1	   1	   2	   3	   2	      137.945968	     153.0608227	    -15.11485465	      153.913402	      -15.967434
   2	   1	   2	   3	   2	      181.583019	     173.3167917	     8.266227316	      170.938063	       10.644956
   3	   1	   2	   3	   2	      236.922253	     246.5932329	    -9.670979881	      226.313286	       10.608967
   4	   1	   2	   3	   2	       315.77382	      311.707252	     4.066568015	     301.2585995	      14.5152205
