 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     371.9432226	   0.09046740724	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     364.4950664	     8.941919628	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     386.5334412	    -3.072079197	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.3328962	    0.4355208005	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.9107233	  -0.07411727256	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     389.6203148	      4.82672524	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     403.8831349	    -1.612718891	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.6093487	  -0.06407365339	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     409.2168294	    -0.206995397	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.6983447	     2.294368275	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	      418.859817	   -0.6768730036	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	      429.446561	   -0.3323520398	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     200.9262881	    -11.75547315	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     245.6498336	     11.48122243	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     337.9921453	    -8.520983295	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     368.8412803	     1.219602709	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     233.7196415	    -10.80097552	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     269.2025632	     16.15863982	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     359.1673474	    -10.93357338	     334.5974575	      13.6363165
