 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   1	   1	   1	   1	   1	      384.775585	     368.8117919	      15.9637931	     368.5966735	      16.1789115
   2	   1	   1	   1	   1	      369.531617	     378.8823117	     -9.35069468	      380.317558	      -10.785941
   3	   1	   1	   1	   1	      371.401504	     359.0251932	      12.3763108	      373.882251	       -2.480747
   4	   1	   1	   1	   1	      382.583519	     386.9516457	      -4.3681267	      385.190487	       -2.606968
   5	   1	   1	   1	   1	       398.97947	     397.4817954	     1.497674609	      400.629759	       -1.650289
   6	   1	   1	   1	   1	      418.675999	      415.375421	        3.300578	      415.375421	        3.300578
   1	   1	   1	   1	   2	      397.946088	     389.4764714	     8.469616636	     389.3431945	       8.6028935
   2	   1	   1	   1	   2	       390.25034	     395.1940412	    -4.943701216	     395.9856023	    -5.735262333
   3	   1	   1	   1	   2	      392.064631	     385.5407811	     6.523849855	      393.678208	       -1.613577
   4	   1	   1	   1	   2	      400.533944	     402.8112873	    -2.277343285	     402.8053475	      -2.2714035
   5	   1	   1	   1	   2	      413.546064	     413.1302898	    0.4157741875	      415.469403	       -1.923339
   6	   1	   1	   1	   2	      430.404862	      426.558184	        3.846678	      426.558184	        3.846678
   1	   1	   1	   1	   3	      409.331193	     405.4460712	     3.885121766	      405.355472	        3.975721
   2	   1	   1	   1	   3	      406.392227	     408.6333039	    -2.241076938	     409.0427077	    -2.650480667
   3	   1	   1	   1	   3	      408.465737	     405.5591892	     2.906547783	     409.6016473	    -1.135910333
   4	   1	   1	   1	   3	      416.020488	     416.9572119	    -0.936723905	     417.9316755	      -1.9111875
   5	   1	   1	   1	   3	      427.397614	     427.5985022	   -0.2008881719	      429.295414	         -1.8978
   6	   1	   1	   1	   3	       442.57034	       438.77474	          3.7956	       438.77474	          3.7956
   1	   1	   1	   2	   1	      145.310823	     152.8490795	    -7.538256529	      154.769068	       -9.458245
   2	   1	   1	   2	   1	      189.029087	     186.2591225	     2.769964509	     182.7235903	     6.305496667
   3	   1	   1	   2	   1	      257.549125	      256.646428	    0.9026970493	      236.247695	        21.30143
   4	   1	   1	   2	   1	      330.684911	     335.0939674	    -4.409056355	     314.6980775	      15.9868335
   5	   1	   1	   2	   1	       371.84703	      372.224664	   -0.3776339531	      367.344392	        4.502638
   6	   1	   1	   2	   1	      404.003873	      413.009149	       -9.005276	      413.009149	       -9.005276
   1	   1	   1	   2	   2	       189.90191	     188.5304594	     1.371450556	      190.415762	       -0.513852
   2	   1	   1	   2	   2	      221.759413	      224.285514	    -2.526101041	      221.416845	        0.342568
   3	   1	   1	   2	   2	      284.446715	     276.2307265	     8.215988504	      263.850726	       20.595989
