 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   1	   1	   1	   1	   1	      385.578462	     369.7186568	     15.85980519	       369.51268	       16.065782
   2	   1	   1	   1	   1	      370.199011	     379.4957998	    -9.296788801	     380.9095323	    -10.71052133
   3	   1	   1	   1	   1	      371.571673	     359.2422232	     12.32944984	     373.9656257	    -2.393952667
   4	   1	   1	   1	   1	      381.498855	     385.8805643	    -4.381709305	     384.1426775	      -2.6438225
   5	   1	   1	   1	   1	      396.713682	     395.2605726	      1.45310943	     398.4653005	      -1.7516185
   6	   1	   1	   1	   1	      415.431746	      411.928509	        3.503237	      411.928509	        3.503237
   1	   1	   1	   1	   2	      398.767096	      390.336445	     8.430650986	     390.2112065	       8.5558895
   2	   1	   1	   1	   2	      391.006964	     395.9346403	    -4.927676275	     396.7108903	    -5.703926333
   3	   1	   1	   1	   2	      392.598479	     386.0763569	      6.52212212	     394.1246337	    -1.526154667
   4	   1	   1	   1	   2	      400.359973	     402.6591574	     -2.29918436	      402.572812	       -2.212839
   5	   1	   1	   1	   2	      412.547145	     412.1254305	    0.4217144766	     414.4455095	      -1.8983645
   6	   1	   1	   1	   2	      428.531046	      424.734317	        3.796729	      424.734317	        3.796729
   1	   1	   1	   1	   3	      410.157488	     406.2820482	     3.875439786	     406.1978085	       3.9596795
   2	   1	   1	   1	   3	      407.182305	     409.4233476	    -2.241042605	     409.8220913	    -2.639786333
   3	   1	   1	   1	   3	      409.151298	     406.2285218	      2.92277617	     410.2186073	    -1.067309333
   4	   1	   1	   1	   3	      416.291212	     417.2608278	     -0.96961576	      418.149645	       -1.858433
   5	   1	   1	   1	   3	      427.147992	     427.3169423	   -0.1689502578	     428.9876815	      -1.8396895
   6	   1	   1	   1	   3	      441.684151	      438.004772	        3.679379	      438.004772	        3.679379
   1	   1	   1	   2	   1	      144.490291	     152.1749351	    -7.684644118	      154.065105	       -9.574814
   2	   1	   1	   2	   1	      187.840399	     184.9559202	     2.884478835	     181.4571897	     6.383209333
   3	   1	   1	   2	   1	      255.390987	      254.724895	    0.6660920087	     234.4033333	     20.98765367
   4	   1	   1	   2	   1	      327.529202	     331.7391878	     -4.20998581	      311.697337	       15.831865
   5	   1	   1	   2	   1	      368.003687	     368.4607394	   -0.4570524375	      363.581287	          4.4224
   6	   1	   1	   2	   1	      399.633372	      408.478172	         -8.8448	      408.478172	         -8.8448
   1	   1	   1	   2	   2	       189.87523	     188.5776479	     1.297582104	      190.457669	       -0.582439
   2	   1	   1	   2	   2	      221.531764	      224.008917	    -2.477152955	     221.1434713	    0.3882926667
   3	   1	   1	   2	   2	      283.679954	     275.5438373	     8.136116728	       263.14402	       20.535934
   4	   1	   1	   2	   2	      346.368532	     354.1185275	    -7.749995465	     332.7619135	      13.6066185
   5	   1	   1	   2	   2	      381.843873	     380.8241871	     1.019685937	      378.377966	        3.465907
   6	   1	   1	   2	   2	        410.3874	      417.319214	       -6.931814	      417.319214	       -6.931814
   1	   1	   1	   2	   3	       226.67322	     220.1391086	     6.534111421	     221.9884185	       4.6848015
   2	   1	   1	   2	   3	      251.081488	     256.6619702	    -5.580482244	      254.204689	       -3.123201
   3	   1	   1	   2	   3	      309.267627	     296.8777637	     12.38986332	     289.2420647	     20.02556233
   4	   1	   1	   2	   3	      365.563218	     375.2189804	    -9.655762445	     353.2986145	      12.2646035
   5	   1	   1	   2	   3	      397.329602	     395.5228864	     1.806715586	     394.4639045	       2.8656975
   6	   1	   1	   2	   3	      423.364591	      429.095986	       -5.731395	      429.095986	       -5.731395
   1	   1	   1	   3	   1	       109.56614	      121.581152	    -12.01501198	     122.4793335	     -12.9131935
   2	   1	   1	   3	   1	       152.35247	     145.9810234	     6.371446567	     143.7436743	     8.608795667
   3	   1	   1	   3	   1	      212.098743	     219.1270245	    -7.028281503	     200.7512033	     11.34753967
   4	   1	   1	   3	   1	       297.54867	     294.1607798	      3.38789021	      281.177268	       16.371402
   5	   1	   1	   3	   1	      350.255793	     352.5521407	    -2.296347664	     343.6874685	       6.5683245
   6	   1	   1	   3	   1	      389.826267	      402.962916	      -13.136649	      402.962916	      -13.136649
   1	   1	   1	   3	   2	      135.793369	     149.8298008	    -14.03643183	     150.6970125	     -14.9036435
   2	   1	   1	   3	   2	      178.511112	      170.902956	     7.608156007	     168.5753497	     9.935762333
   3	   1	   1	   3	   2	      234.139311	     242.8961606	    -8.756849612	     223.2850073	     10.85430367
   4	   1	   1	   3	   2	      312.832798	      308.929716	      3.90308198	      297.752134	       15.080664
