 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     373.5163567	    -1.482666675	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     363.1771404	     10.25984558	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     387.0550593	     -3.59369734	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.2048203	    0.5635966839	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	      393.704372	   -0.8677659783	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	      388.955419	     5.491621029	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     404.1462921	    -1.875876094	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.5447342	 0.0005408382813	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     409.5208809	   -0.5110468825	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.4436192	     2.549093761	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.9606341	   -0.7776900752	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.4218068	   -0.3075978482	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     196.4802858	    -7.309470795	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	      249.374565	     7.756491045	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     336.5179445	    -7.046782514	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     369.2032492	    0.8576337674	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     230.4699267	    -7.551260663	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     271.9250797	     13.43612328	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     358.0898103	    -9.856036343	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     382.3118153	     1.521896744	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     260.0898534	    -7.591334396	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     294.3847898	     16.53759019	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     378.6810094	    -11.29149537	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     397.4338939	       1.8415581	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     158.9990512	    -5.545079156	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	      213.821624	   -0.2077200264	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     298.9047488	    0.5166981633	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     352.4074167	   -0.1332257198	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     184.5700422	    -4.914465201	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     237.6623615	    -2.026192479	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     313.5305675	     1.114625516	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     363.7498323	   -0.4215202885	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     211.1342974	    -4.536504404	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     262.1191922	    -2.674167169	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     331.3709379	     1.114251127	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     377.8450233	   -0.5360143437	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     379.1284549	    -1.532945915	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     368.2276058	     10.69463224	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     392.6671198	    -3.801121817	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     403.7071627	    0.6188642786	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     399.2980777	   -0.9294386983	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     393.9184569	     5.998448054	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	      409.824496	    -2.069218988	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     420.1271564	   0.03945056693	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     415.2128714	   -0.5729473519	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     413.5700822	      3.03034683	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     424.8237056	   -0.9734776303	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     435.1812184	    -0.251801444	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	      200.463917	    -7.125560045	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     252.8078349	      7.24069506	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     339.3195515	    -6.524234538	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     373.4884691	    0.8193458893	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     234.3420319	    -7.508209854	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     274.3976235	     13.83319446	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     361.3172485	    -9.711707471	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     386.5472851	     1.559393927	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	      263.738722	    -7.664520015	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     296.1013978	      17.6201092	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	     382.2742666	    -11.46706857	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     401.6410258	     1.956674151	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     162.1666607	    -5.443549659	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	     217.6825736	   -0.8778516403	      205.234278	       11.570444
   4	   1	   2	   3	   1	      302.256612	     301.8419173	    0.4146947321	      286.402028	       15.854584
   5	   1	   2	   3	   1	      355.999334	     355.9829721	   0.01636187604	      349.396036	        6.603298
   2	   1	   2	   3	   2	      183.269404	     188.0162242	    -4.746820248	     172.4498213	     10.81958267
   3	   1	   2	   3	   2	       238.75649	     241.6682169	    -2.911726877	     228.0065397	     10.74995033
   4	   1	   2	   3	   2	      317.480811	     316.2261164	     1.254694646	      302.918756	       14.562055
   5	   1	   2	   3	   2	      367.081022	     367.4092038	   -0.3281817714	      361.300689	        5.780333
   2	   1	   2	   3	   3	      210.379492	     214.6930756	    -4.313583588	      199.113479	       11.266013
   3	   1	   2	   3	   3	      262.387967	     266.1321576	    -3.744190569	     252.0224657	     10.36550133
   4	   1	   2	   3	   3	      335.308413	     333.8086918	     1.499721213	        321.7299	       13.578513
   5	   1	   2	   3	   3	      381.071833	     381.5774199	   -0.5055869367	     375.9442975	       5.1275355
   2	   1	   3	   1	   1	      388.027535	     389.6994849	    -1.671949919	      400.328407	      -12.300872
   3	   1	   3	   1	   1	      389.185307	      377.322827	     11.86247996	     391.7025413	    -2.517234333
   4	   1	   3	   1	   1	      399.052554	     403.3638171	    -4.311263055	      402.041614	        -2.98906
   5	   1	   3	   1	   1	      414.897921	     414.1479552	    0.7499658339	      416.776282	       -1.878361
   2	   1	   3	   1	   2	       408.77708	     409.8659613	    -1.088881273	      416.303738	       -7.526658
   3	   1	   3	   1	   2	      410.188252	     402.8958132	     7.292438758	      411.883819	       -1.695567
   4	   1	   3	   1	   2	      418.097297	     420.6654447	    -2.568147682	     420.5294025	      -2.4321055
   5	   1	   3	   1	   2	      430.870553	     430.7216001	    0.1489529365	      432.908903	        -2.03835
   2	   1	   3	   1	   3	      425.259647	     425.9812817	   -0.7216347471	     429.5975023	    -4.337855333
   3	   1	   3	   1	   3	      427.120559	     422.9073044	     4.213254579	      428.362068	       -1.241509
   4	   1	   3	   1	   3	       434.56691	     435.9462659	    -1.379355864	      436.539073	       -1.972163
   5	   1	   3	   1	   3	      445.957587	      446.131928	    -0.174341006	     447.8814345	      -1.9238475
   2	   1	   3	   2	   1	      201.395222	      208.179799	    -6.784576979	      195.411497	        5.983725
   3	   1	   3	   2	   1	      265.530903	     259.0657693	      6.46513369	     247.2063533	     18.32454967
   4	   1	   3	   2	   1	      338.828616	     344.4407292	    -5.612113157	     323.8315745	      14.9970415
   5	   1	   3	   2	   1	      382.132246	     381.3903612	    0.7418848286	      377.540679	        4.591567
   2	   1	   3	   2	   2	      234.598798	     241.9739935	    -7.375195522	     236.8409027	    -2.242104667
   3	   1	   3	   2	   2	        293.5356	      279.005407	     14.53019297	     275.6405927	     17.89500733
   4	   1	   3	   2	   2	      357.724182	     367.0374002	    -9.313218206	     344.7775315	      12.9466505
   5	   1	   3	   2	   2	      396.019463	     394.4295558	      1.58990724	     392.3824105	       3.6370525
   2	   1	   3	   2	   3	       263.24615	     270.9857894	    -7.739639395	      270.737809	       -7.491659
   3	   1	   3	   2	   3	      318.773865	     299.1383783	     19.63548672	      301.169065	         17.6048
   4	   1	   3	   2	   3	      377.014895	     388.5818021	    -11.56690712	     365.1892835	      11.8256115
   5	   1	   3	   2	   3	      411.604702	     409.5165423	     2.088159701	     408.5379845	       3.0667175
   2	   1	   3	   3	   1	      163.083751	     168.4754184	    -5.391667414	      152.350018	       10.733733
   3	   1	   3	   3	   1	      223.640576	     225.1339565	    -1.493380475	     211.2452727	     12.39530333
   4	   1	   3	   3	   1	      307.568316	     308.1294589	   -0.5611428736	     293.3104525	      14.2578635
   5	   1	   3	   3	   1	      362.980329	     362.4696365	    0.5106925477	     356.4521735	       6.5281555
   2	   1	   3	   3	   2	       190.26327	     194.8269571	    -4.563687112	     178.1250137	     12.13825633
   3	   1	   3	   3	   2	      245.407803	     249.3678971	     -3.96009412	     234.4279427	     10.97986033
   4	   1	   3	   3	   2	      322.757288	     321.9856181	    0.7716698564	      309.738512	       13.018776
   5	   1	   3	   3	   2	      374.069221	     374.0267873	   0.04243365469	      368.348654	        5.720567
   2	   1	   3	   3	   3	      217.721307	     221.7619558	    -4.040648822	     205.1870537	     12.53425333
   3	   1	   3	   3	   3	      268.762013	     273.8081314	    -5.046118385	     258.6540483	     10.10796467
   4	   1	   3	   3	   3	      340.519531	     339.1323232	     1.387207752	     328.4124365	      12.1070945
   5	   1	   3	   3	   3	       388.06286	     388.2861928	   -0.2233327534	     382.9605665	       5.1022935
   2	   1	   4	   1	   1	      397.090102	     398.9740472	    -1.883945163	      411.125357	      -14.035255
   3	   1	   4	   1	   1	      398.060437	     384.4721351	     13.58830195	     400.7196973	    -2.659260333
   4	   1	   4	   1	   1	      407.978888	     412.9697731	    -4.990885097	      411.201159	       -3.222271
   5	   1	   4	   1	   1	      424.341881	     423.4501759	    0.8917051237	     426.3691275	      -2.0272465
   2	   1	   4	   1	   2	      417.843836	     419.1631302	    -1.319294177	     427.2235633	    -9.379727333
   3	   1	   4	   1	   2	      419.103172	     409.9732662	     9.129905821	      420.958013	       -1.854841
   4	   1	   4	   1	   2	      427.186367	     430.4626841	    -3.276317108	      429.803441	       -2.617074
   5	   1	   4	   1	   2	       440.50371	     440.1918786	    0.3118314279	     442.6403885	      -2.1366785
   2	   1	   4	   1	   3	      434.546686	     435.4850941	    -0.938408147	     440.6314147	    -6.084728667
   3	   1	   4	   1	   3	      436.278928	     430.3496772	     5.929250828	      437.690694	       -1.411766
   4	   1	   4	   1	   3	       443.97871	     445.9795965	    -2.000886526	     446.0791415	      -2.1004315
   5	   1	   4	   1	   3	      455.879355	     455.9267554	  -0.04740040313	      457.911295	        -2.03194
   2	   1	   4	   2	   1	      209.358515	     215.8368457	    -6.478330705	      203.915042	        5.443473
   3	   1	   4	   2	   1	       270.77004	     264.6935475	     6.076492543	     254.1819777	     16.58806233
   4	   1	   4	   2	   1	      343.828903	     348.9673322	    -5.138429168	     329.8747035	      13.9541995
   5	   1	   4	   2	   1	      388.979367	     388.1523687	    0.8269983263	     384.3593265	       4.6200405
   2	   1	   4	   2	   2	      242.755497	     249.8836418	    -7.128144823	     246.5825453	    -3.827048333
   3	   1	   4	   2	   2	      298.453786	     283.5295815	     14.92420451	     282.7523773	     15.70140867
   4	   1	   4	   2	   2	      362.746138	     371.5982152	    -8.852077219	     350.6936865	      12.0524515
   5	   1	   4	   2	   2	      402.933587	     401.2696874	     1.663899638	      399.240021	        3.693566
   2	   1	   4	   2	   3	       270.92783	     278.6129449	    -7.685114854	     281.4097063	    -10.48187633
   3	   1	   4	   2	   3	      323.296969	     301.8921783	      21.4047907	     307.9818287	     15.31514033
   4	   1	   4	   2	   3	      382.089826	     393.5910856	    -11.50125962	     370.9477095	      11.1421165
   5	   1	   4	   2	   3	       418.59845	     416.3656822	      2.23276781	      415.449547	        3.148903
