 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     359.3581499	     12.67554006	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	      375.038474	    -1.601487992	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     382.3604961	     1.100865948	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.3575033	   -0.5890862661	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     386.5615336	     6.275072373	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     394.9394811	   -0.4924410698	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     401.7778773	    0.4925387282	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.1262646	   -0.5809895867	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     406.7844175	     2.225416487	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     410.7361486	    0.2565643872	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.0532804	    0.1296635685	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.6445946	   -0.5303855732	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	      236.494307	    -47.32349198	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     215.8519825	      41.2790735	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     349.7857515	    -20.31458954	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     365.9455288	     4.115354242	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     259.7173604	    -36.79869441	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     247.4224309	     37.93877211	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     367.7876436	    -19.55386964	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     379.9306508	     3.903061169	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     282.7251545	    -30.22663549	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     275.4215933	      35.5007867	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     386.1863987	    -18.79688468	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     395.5910528	     3.684399225	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     198.7393489	     -45.2853769	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     180.5283591	      33.0855449	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     312.0817949	    -12.66034793	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     349.1719813	     3.102209705	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     224.2094847	    -44.55390772	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     204.4535901	     31.18257887	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     326.6741721	    -12.02897911	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     360.5226079	     2.805704061	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     249.9428453	    -43.34505228	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     229.6065202	     29.83850483	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     344.2390353	    -11.75384633	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     374.6854458	     2.623563156	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     364.3470215	     13.24848754	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     380.6110605	    -1.688822539	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     387.7659077	     1.100090329	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     404.9105853	   -0.5845583464	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     391.4173042	      6.95133478	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     400.5207396	   -0.6038346186	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     407.2113974	    0.5438795861	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     420.7687655	   -0.6021584581	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	      411.802673	     2.837250951	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     416.4270471	    0.1733819359	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     423.6929557	    0.1572723333	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     435.4588579	    -0.529440944	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	     239.8589408	     -46.5205838	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     219.8038305	     40.24469948	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	      352.382112	    -19.58679505	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	      370.281144	     4.026671014	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     261.9199768	    -35.08615482	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     251.2936238	     36.93719418	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     370.4615144	    -18.85597343	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     384.3020412	     3.804637802	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     284.0229737	     -27.9487717	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	      279.107842	     34.61366495	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	     389.0000974	    -18.19289939	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     399.9895942	     3.608105826	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     202.9300446	    -46.20693361	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	     183.5321969	     33.27252513	      205.234278	       11.570444
   4	   1	   2	   3	   1	      302.256612	     315.3581972	    -13.10158521	      286.402028	       15.854584
   5	   1	   2	   3	   1	      355.999334	     352.6642427	     3.335091326	      349.396036	        6.603298
   2	   1	   2	   3	   2	      183.269404	     228.5246084	    -45.25520439	     172.4498213	     10.81958267
   3	   1	   2	   3	   2	       238.75649	     207.7314715	     31.02501848	     228.0065397	     10.74995033
   4	   1	   2	   3	   2	      317.480811	     329.6578437	    -12.17703273	      302.918756	       14.562055
   5	   1	   2	   3	   2	      367.081022	      364.111235	     2.969787004	      361.300689	        5.780333
   2	   1	   2	   3	   3	      210.379492	      254.216076	    -43.83658398	      199.113479	       11.266013
   3	   1	   2	   3	   3	      262.387967	      233.020938	     29.36702895	     252.0224657	     10.36550133
   4	   1	   2	   3	   3	      335.308413	     346.9136867	    -11.60527365	        321.7299	       13.578513
   5	   1	   2	   3	   3	      381.071833	     378.3596757	     2.712157338	     375.9442975	       5.1275355
   2	   1	   3	   1	   1	      388.027535	     373.2351931	     14.79234186	      400.328407	      -12.300872
   3	   1	   3	   1	   1	      389.185307	     391.1161315	    -1.930824549	     391.7025413	    -2.517234333
   4	   1	   3	   1	   1	      399.052554	     397.9046045	     1.147949483	      402.041614	        -2.98906
   5	   1	   3	   1	   1	      414.897921	     415.4883868	   -0.5904658161	      416.776282	       -1.878361
   2	   1	   3	   1	   2	       408.77708	     400.1154828	     8.661597224	      416.303738	       -7.526658
   3	   1	   3	   1	   2	      410.188252	     411.0644804	   -0.8762283668	      411.883819	       -1.695567
   4	   1	   3	   1	   2	      418.097297	     417.4323913	    0.6649057142	     420.5294025	      -2.4321055
   5	   1	   3	   1	   2	      430.870553	     431.5154301	   -0.6448771385	      432.908903	        -2.03835
