 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     366.4372533	     5.596436695	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     369.1078072	     4.329178794	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     384.7077777	    -1.246415696	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.7811618	  -0.01274479115	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     390.1329528	     2.703653197	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	       391.94745	      2.49958998	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     402.9620847	   -0.6916686827	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.8354994	   -0.2902243742	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.1526492	    0.8571848024	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.5898839	     1.402829074	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.5069573	   -0.3240132533	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.5332007	   -0.4189917107	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     216.4872964	    -27.31648139	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     232.6132737	     24.51778227	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	      343.151848	    -13.68068603	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	      367.574389	     2.486494005	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     245.0936435	    -22.17497754	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     259.6737553	     25.68744769	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	      362.938727	    -14.70495299	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	      381.121233	     2.712478956	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     271.4075039	    -18.90898494	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     284.9031916	     26.01918844	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	      382.433704	    -15.04419002	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     396.5124733	     2.762978663	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	        178.8692	    -25.41522803	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     197.1749916	     16.43891243	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     305.4932719	    -6.071824884	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	      350.789699	     1.484491993	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     204.3897635	    -24.73418646	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     221.0579758	      14.5781932	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     320.1023698	    -5.457176797	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     362.1362201	     1.192091886	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     230.5385713	    -23.94077834	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     245.8628562	     13.58216883	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     337.8049866	      -5.3197976	      318.377017	       14.108172
