 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3748437	     1.658846275	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.7539158	     7.683070221	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	      386.542505	     -3.08114298	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     396.7985789	     1.969838149	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	      392.121138	    0.7154680372	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.2347288	     4.212311171	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     404.0734527	    -1.803036678	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     413.2534253	     1.291849686	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9164733	   0.09336073451	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.9071609	     2.085552129	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     419.1714014	    -0.988457443	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     428.1794426	    0.9347664451	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3803083	    -16.20949332	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     241.8254926	     15.30556343	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     340.3611348	    -10.88997275	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     365.6763317	     4.384551305	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	      236.976595	    -14.05792896	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	      266.390118	     18.97108499	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     361.0527093	    -12.81893529	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     379.2521073	     4.581604708	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     265.1265295	    -12.62801051	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.0886365	     20.83374346	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     381.0864605	    -13.69694652	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     394.7138382	     4.561613804	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8402534	    -14.38628142	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	      206.298575	     7.315329034	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     302.9517701	    -3.530323062	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     348.1837576	      4.09043339	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3882029	    -13.73262589	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	      230.165907	     5.470262027	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     317.4999267	    -2.854733687	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     359.7479994	     3.580312584	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7671814	    -13.16938839	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     254.7852961	     4.659728892	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     335.2083801	    -2.723191099	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     374.0796737	     3.229335293	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     375.8485045	     1.747004482	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     370.9196952	     8.002542785	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     392.1150469	    -3.249048905	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     402.2921377	      2.03388935	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     397.5509144	    0.8177246008	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     395.3344497	     4.582455294	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     409.7035655	    -1.948288514	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     418.8295162	     1.337090831	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     414.4587825	    0.1811414897	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     414.1585862	     2.441842822	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     424.9890311	    -1.138803055	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     433.9378814	     0.991535594	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	     209.2265692	    -15.88821216	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	      245.371709	     14.67682097	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     343.1377301	    -10.34241312	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     369.9082239	      4.39959108	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	      240.477889	    -13.64406703	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     269.1711571	     19.05966088	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     364.1779336	    -12.57239257	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     383.4526209	     4.654058068	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     268.2531196	    -12.17891756	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     292.2407453	     21.48076174	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	     384.5262199	    -13.71902192	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     398.9016769	     4.696023078	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     171.2354268	    -14.51231582	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	     209.9664289	     6.838293136	      205.234278	       11.570444
   4	   1	   2	   3	   1	      302.256612	     305.9879168	    -3.731304765	      286.402028	       15.854584
   5	   1	   2	   3	   1	      355.999334	     351.6668968	     4.332437183	      349.396036	        6.603298
   2	   1	   2	   3	   2	      183.269404	     197.0276933	    -13.75828934	     172.4498213	     10.81958267
   3	   1	   2	   3	   2	       238.75649	     234.0073782	      4.74911184	     228.0065397	     10.74995033
   4	   1	   2	   3	   2	      317.480811	     320.2829682	      -2.8021572	      302.918756	       14.562055
   5	   1	   2	   3	   2	      367.081022	     363.3181432	     3.762878761	      361.300689	        5.780333
   2	   1	   2	   3	   3	      210.379492	     223.4849313	    -13.10543932	      199.113479	       11.266013
   3	   1	   2	   3	   3	      262.387967	       258.66271	     3.725256955	     252.0224657	     10.36550133
   4	   1	   2	   3	   3	      335.308413	     337.7216027	    -2.413189704	        321.7299	       13.578513
   5	   1	   2	   3	   3	      381.071833	     377.7276442	     3.344188782	     375.9442975	       5.1275355
   2	   1	   3	   1	   1	      388.027535	     386.0457034	     1.981831566	      400.328407	      -12.300872
   3	   1	   3	   1	   1	      389.185307	     380.3265091	     8.858797929	     391.7025413	    -2.517234333
   4	   1	   3	   1	   1	      399.052554	     402.7030812	    -3.650527222	      402.041614	        -2.98906
   5	   1	   3	   1	   1	      414.897921	     412.7153319	     2.182589053	      416.776282	       -1.878361
   2	   1	   3	   1	   2	       408.77708	     407.7034433	     1.073636687	      416.303738	       -7.526658
   3	   1	   3	   1	   2	      410.188252	       404.65821	     5.530042004	      411.883819	       -1.695567
   4	   1	   3	   1	   2	      418.097297	     420.4218508	    -2.324553768	     420.5294025	      -2.4321055
   5	   1	   3	   1	   2	      430.870553	     429.4104716	     1.460081431	      432.908903	        -2.03835
   2	   1	   3	   1	   3	      425.259647	     424.8435787	    0.4160682956	     429.5975023	    -4.337855333
   3	   1	   3	   1	   3	      427.120559	     423.8158561	     3.304702932	      428.362068	       -1.241509
   4	   1	   3	   1	   3	       434.56691	     435.9971966	    -1.430286576	      436.539073	       -1.972163
   5	   1	   3	   1	   3	      445.957587	     444.8796043	     1.077982739	     447.8814345	      -1.9238475
   2	   1	   3	   2	   1	      201.395222	     216.5905716	    -15.19534957	      195.411497	        5.983725
   3	   1	   3	   2	   1	      265.530903	     251.9196426	     13.61126041	     247.2063533	     18.32454967
   4	   1	   3	   2	   1	      338.828616	     348.1882849	    -9.359668914	     323.8315745	      14.9970415
   5	   1	   3	   2	   1	      382.132246	      377.694104	     4.438141999	      377.540679	        4.591567
   2	   1	   3	   2	   2	      234.598798	      247.325931	    -12.72713297	     236.8409027	    -2.242104667
   3	   1	   3	   2	   2	        293.5356	      274.430951	     19.10464896	     275.6405927	     17.89500733
   4	   1	   3	   2	   2	      357.724182	     369.6836257	    -11.95944367	     344.7775315	      12.9466505
   5	   1	   3	   2	   2	      396.019463	     391.2558802	     4.763582834	     392.3824105	       3.6370525
   2	   1	   3	   2	   3	       263.24615	     274.3761512	    -11.13000122	      270.737809	       -7.491659
   3	   1	   3	   2	   3	      318.773865	     296.2147771	      22.5590879	      301.169065	         17.6048
   4	   1	   3	   2	   3	      377.014895	     390.5055443	    -13.49064932	     365.1892835	      11.8256115
   5	   1	   3	   2	   3	      411.604702	     406.7289387	     4.875763275	     408.5379845	       3.0667175
   2	   1	   3	   3	   1	      163.083751	     177.9805383	     -14.8967873	      152.350018	       10.733733
   3	   1	   3	   3	   1	      223.640576	     217.0469237	     6.593652282	     211.2452727	     12.39530333
   4	   1	   3	   3	   1	      307.568316	     312.4712707	    -4.902954684	     293.3104525	      14.2578635
   5	   1	   3	   3	   1	      362.980329	     357.9574386	     5.022890398	     356.4521735	       6.5281555
   2	   1	   3	   3	   2	       190.26327	      204.208752	    -13.94548203	     178.1250137	     12.13825633
   3	   1	   3	   3	   2	      245.407803	     241.3914525	     4.016350493	     234.4279427	     10.97986033
   4	   1	   3	   3	   2	      322.757288	      326.216717	    -3.459428971	      309.738512	       13.018776
   5	   1	   3	   3	   2	      374.069221	     369.7439492	     4.325271812	      368.348654	        5.720567
   2	   1	   3	   3	   3	      217.721307	     230.8446554	    -13.12334839	     205.1870537	     12.53425333
   3	   1	   3	   3	   3	      268.762013	     266.0896682	     2.672344818	     258.6540483	     10.10796467
   4	   1	   3	   3	   3	      340.519531	     343.1931024	    -2.673571398	     328.4124365	      12.1070945
   5	   1	   3	   3	   3	       388.06286	     384.2511864	     3.811673614	     382.9605665	       5.1022935
   2	   1	   4	   1	   1	      397.090102	     394.7687079	     2.321394098	      411.125357	      -14.035255
   3	   1	   4	   1	   1	      398.060437	     387.9355105	     10.12492647	     400.7196973	    -2.659260333
   4	   1	   4	   1	   1	      407.978888	     412.1490634	    -4.170175412	      411.201159	       -3.222271
   5	   1	   4	   1	   1	      424.341881	     421.9904899	      2.35139106	     426.3691275	      -2.0272465
   2	   1	   4	   1	   2	      417.843836	     416.4162345	     1.427601499	     427.2235633	    -9.379727333
   3	   1	   4	   1	   2	      419.103172	     412.2230704	     6.880101615	      420.958013	       -1.854841
   4	   1	   4	   1	   2	      427.186367	     430.0461363	    -2.859769335	      429.803441	       -2.617074
   5	   1	   4	   1	   2	       440.50371	     438.8629483	     1.640761696	     442.6403885	      -2.1366785
   2	   1	   4	   1	   3	      434.546686	     433.7979906	    0.7486954161	     440.6314147	    -6.084728667
   3	   1	   4	   1	   3	      436.278928	     431.7163761	     4.562551918	      437.690694	       -1.411766
   4	   1	   4	   1	   3	       443.97871	     445.8687611	    -1.890051101	     446.0791415	      -2.1004315
   5	   1	   4	   1	   3	      455.879355	       454.65507	     1.224284953	      457.911295	        -2.03194
   2	   1	   4	   2	   1	      209.358515	     223.8033386	    -14.44482355	      203.915042	        5.443473
   3	   1	   4	   2	   1	       270.77004	     257.9143887	      12.8556513	     254.1819777	     16.58806233
   4	   1	   4	   2	   1	      343.828903	     352.6178665	    -8.788963515	     329.8747035	      13.9541995
   5	   1	   4	   2	   1	      388.979367	     384.3343056	     4.645061359	     384.3593265	       4.6200405
   2	   1	   4	   2	   2	      242.755497	     254.4178546	    -11.66235762	     246.5825453	    -3.827048333
   3	   1	   4	   2	   2	      298.453786	     279.6349862	     18.81879982	     282.7523773	     15.70140867
   4	   1	   4	   2	   2	      362.746138	     374.0232909	    -11.27715286	     350.6936865	      12.0524515
   5	   1	   4	   2	   2	      402.933587	     398.0055582	     4.928028823	      399.240021	        3.693566
   2	   1	   4	   2	   3	       270.92783	     280.7622395	    -9.834409519	     281.4097063	    -10.48187633
   3	   1	   4	   2	   3	      323.296969	     300.0031741	      23.2937949	     307.9818287	     15.31514033
   4	   1	   4	   2	   3	      382.089826	     395.1526126	    -13.06278665	     370.9477095	      11.1421165
   5	   1	   4	   2	   3	       418.59845	     413.5242708	      5.07417917	      415.449547	        3.148903
   2	   1	   4	   3	   1	      169.384791	     184.7692929	    -15.38450188	      157.575969	       11.808822
   3	   1	   4	   3	   1	      230.900239	     224.0528073	     6.847431711	      217.134004	       13.766235
   4	   1	   4	   3	   1	       312.63243	     319.1162357	    -6.483805738	      300.056136	       12.576294
   5	   1	   4	   3	   1	      369.212033	     363.5121455	     5.699887488	      363.064778	        6.147255
   2	   1	   4	   3	   2	      197.183449	      211.407015	      -14.223566	     183.9993043	     13.18414467
   3	   1	   4	   3	   2	      252.466125	     248.5899045	     3.876220523	     240.6831303	     11.78299467
   4	   1	   4	   3	   2	      327.682493	     332.3177818	    -4.635288783	       316.37806	       11.304433
   5	   1	   4	   3	   2	      380.289995	     375.3557337	     4.934261292	     374.8981515	       5.3918435
   2	   1	   4	   3	   3	      225.053001	     238.0953986	    -13.04239761	     212.5705193	     12.48248167
