 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     363.2909851	     8.742704859	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     371.7436591	     1.693326889	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     383.6645414	     -0.20317941	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.0373136	   -0.2688965578	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     388.5456554	     4.290950609	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     393.2772416	     1.169798402	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     402.4357703	   -0.1653542779	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.9647284	   -0.4194533576	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     407.5445462	     1.465287773	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     410.0993349	    0.8933781022	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.3053231	   -0.1223791103	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.5827091	    -0.468500094	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     225.3793011	     -36.2084861	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	      225.163811	     31.96724504	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     346.1002496	    -16.62908759	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     366.8504511	     3.210431888	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     251.5930733	    -28.67440726	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     254.2287222	     31.13248077	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     365.0938011	    -16.86002706	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     380.5920854	     3.241626606	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     276.4375709	    -23.93905185	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     280.6891479	     30.23323212	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     384.1015683	    -16.71205432	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     396.1029531	     3.172498913	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     187.7003773	    -34.24640531	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     189.7764882	     23.83741575	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     308.4215043	    -9.000057349	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     350.0707134	     2.203477643	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     213.1985285	    -33.54295147	     169.6293357	     10.02624133
