 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   1	   1	   1	   1	   1	       386.55364	     370.6373289	     15.91631112	     370.4253625	      16.1282775
   2	   1	   1	   1	   1	      371.250998	     380.5761537	    -9.325155739	      382.003183	      -10.752185
   3	   1	   1	   1	   1	      372.902269	     360.5518846	     12.35038436	      375.352499	        -2.45023
   4	   1	   1	   1	   1	      383.555501	     387.9175077	     -4.36200668	      386.179062	       -2.623561
   5	   1	   1	   1	   1	      399.455855	     397.9939373	     1.461917711	     401.1699065	      -1.7140515
   6	   1	   1	   1	   1	      418.784312	      415.356209	        3.428103	      415.356209	        3.428103
   1	   1	   1	   1	   2	      399.732229	     391.2794151	     8.452813888	     391.1499755	       8.5822535
   2	   1	   1	   1	   2	      392.009701	     396.9468276	    -4.937126639	     397.7312033	    -5.721502333
   3	   1	   1	   1	   2	      393.729152	     387.2034334	     6.525718597	     395.3046203	    -1.575468333
   4	   1	   1	   1	   2	      401.894459	     404.1921613	     -2.29770228	      404.158369	        -2.26391
   5	   1	   1	   1	   2	      414.587586	       414.15913	    0.4284559531	      416.499317	       -1.911731
   6	   1	   1	   1	   2	      431.104175	      427.280713	        3.823462	      427.280713	        3.823462
   1	   1	   1	   1	   3	      411.119629	     407.2376454	     3.881983559	     407.1500185	       3.9696105
   2	   1	   1	   1	   3	      408.166413	     410.4083032	    -2.241890189	       410.81282	       -2.646407
   3	   1	   1	   1	   3	      410.199202	     407.2831578	     2.916044216	     411.3053497	    -1.106147667
   4	   1	   1	   1	   3	      417.583223	     418.5404572	    -0.957234185	     419.4843575	      -1.9011345
   5	   1	   1	   1	   3	      428.769513	      428.953085	   -0.1835719766	     430.6468195	      -1.8773065
   6	   1	   1	   1	   3	      443.710416	      439.955803	        3.754613	      439.955803	        3.754613
   1	   1	   1	   2	   1	      145.856209	     153.3561257	    -7.499916681	     155.2774525	      -9.4212435
   2	   1	   1	   2	   1	      189.463028	     186.7171995	     2.745828546	      183.182199	        6.280829
   3	   1	   1	   2	   1	      257.834179	      256.892554	    0.9416249783	      236.525106	       21.309073
   4	   1	   1	   2	   1	      330.649262	     335.0843422	    -4.435080205	     314.7044445	      15.9448175
   5	   1	   1	   2	   1	       371.57471	     371.9580425	   -0.3833324922	     367.1194515	       4.4552585
   6	   1	   1	   2	   1	      403.589641	      412.500158	       -8.910517	      412.500158	       -8.910517
   1	   1	   1	   2	   2	      190.871215	     189.4807217	     1.390493268	      191.373905	        -0.50269
   2	   1	   1	   2	   2	      222.700748	     225.2453669	    -2.544618863	     222.3656213	    0.3351266667
   3	   1	   1	   2	   2	      285.354434	     277.0898808	     8.264553203	     264.6821037	     20.67233033
   4	   1	   1	   2	   2	      348.644815	     356.4930517	     -7.84823668	      334.987047	       13.657768
   5	   1	   1	   2	   2	       384.61966	     383.5686776	     1.050982375	      381.139946	        3.479714
   6	   1	   1	   2	   2	      413.635077	      420.594505	       -6.959428	      420.594505	       -6.959428
   1	   1	   1	   2	   3	       227.46241	     220.9571739	     6.505236126	      222.813712	        4.648698
   2	   1	   1	   2	   3	      252.074144	     257.6439016	    -5.569757591	      255.173276	       -3.099132
   3	   1	   1	   2	   3	      310.595008	     298.1988687	     12.39613929	     290.4990667	     20.09594133
   4	   1	   1	   2	   3	      367.348912	     377.0434358	     -9.69452376	      355.083467	       12.265445
   5	   1	   1	   2	   3	      399.571926	     397.7500781	     1.821847852	     396.7058225	       2.8661035
   6	   1	   1	   2	   3	      426.062733	       431.79494	       -5.732207	       431.79494	       -5.732207
   1	   1	   1	   3	   1	      110.776391	      123.024516	    -12.24812503	     123.9481355	     -13.1717445
   2	   1	   1	   3	   1	      154.234095	     147.7462807	     6.487814302	      145.452932	        8.781163
   3	   1	   1	   3	   1	      214.806014	     221.9327341	    -7.126720058	      203.174107	       11.631907
   4	   1	   1	   3	   1	      301.054131	     297.6709065	     3.383224535	     284.4660525	      16.5880785
   5	   1	   1	   3	   1	      354.126091	     356.4672166	    -2.341125625	      347.526894	        6.599197
   6	   1	   1	   3	   1	      393.999657	      407.198051	      -13.198394	      407.198051	      -13.198394
   1	   1	   1	   3	   2	      136.725729	     150.8800343	    -14.15430527	      151.762496	      -15.036767
   2	   1	   1	   3	   2	       179.89244	     172.2276031	     7.664836863	     169.8679287	     10.02451133
   3	   1	   1	   3	   2	      236.152328	     244.9503988	    -8.798070845	      225.126898	        11.02543
   4	   1	   1	   3	   2	      315.595814	     311.7042586	     3.891555425	     300.3771755	      15.2186385
   5	   1	   1	   3	   2	      364.602023	     367.2302248	    -2.628201773	     358.8346785	       5.7673445
   6	   1	   1	   3	   2	      402.073543	      413.608232	      -11.534689	      413.608232	      -11.534689
   1	   1	   1	   3	   3	       164.35303	     179.1339991	    -14.78096906	      180.019108	      -15.666078
   2	   1	   1	   3	   3	      206.527017	     198.4898695	     8.037147522	      196.082965	       10.444052
   3	   1	   1	   3	   3	      259.542835	       268.79035	    -9.247514975	     248.6571537	     10.88568133
