 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	      379.022326	    -6.988635962	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     358.5643996	     14.87258641	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     388.8807228	     -5.41936084	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     397.7565547	     1.011862276	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     396.4821424	    -3.645536448	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     386.6282837	      7.81875629	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     405.0673423	    -2.796926302	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.3185834	    0.2266915591	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     410.5850611	    -1.575227082	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	       407.55208	     3.440632962	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     419.3134938	    -1.130549825	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.3351672	   -0.2209581773	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     180.9192776	     8.251537445	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     262.4111248	    -5.280068799	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     331.3582418	    -1.887079782	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     370.4701405	   -0.4092575284	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     219.0959247	     3.822741349	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     281.4538876	     3.907315403	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     354.3184307	    -6.084656728	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     383.2378236	    0.5958883562	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     251.2872363	     1.211282695	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     301.7593662	     9.163013762	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     375.7622469	    -8.372732861	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     398.1505543	     1.124897663	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     143.5444909	     9.909481078	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     226.7690048	    -13.15510083	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	      293.780342	     5.641104978	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     353.6656416	    -1.391450607	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     169.1547034	     10.50087356	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     250.5768837	    -14.94071467	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     308.4191657	     6.226027315	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	      365.004864	     -1.67655198	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     196.0420843	     10.55570866	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     274.7630091	    -15.31798406	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     326.3666778	     6.118511248	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     379.0737479	    -1.764738927	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     384.8767901	    -7.281281147	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     363.4118178	     15.51042021	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     394.5731468	    -5.707148762	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	      403.239165	     1.086861966	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     402.3628229	     -3.99418394	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     391.3509026	     8.566002427	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	      410.840701	     -3.08542399	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     419.8776418	    0.2889651878	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     416.5390596	    -1.899135581	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     412.4590403	     4.141388733	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     425.2634417	    -1.413213727	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     435.0732475	   -0.1438305273	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	       185.14363	     8.194726972	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     265.6427255	    -5.594195549	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     334.2396669	    -1.444349895	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     374.7357622	   -0.4279472148	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     223.6172755	     3.216546523	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     283.3825123	     4.848305682	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	      357.761145	    -6.155604041	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     387.4204355	    0.6862435312	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     255.8504019	    0.2238000847	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     302.7100028	     11.01150419	      294.318534	       19.402973
