 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3621632	     1.671526847	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.9114532	     7.525532765	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     385.1273532	    -1.665991176	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     401.2316275	     -2.46321047	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.1103022	    0.7263037598	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.3693467	     4.077693253	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	      402.864186	   -0.5937700403	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     417.0415262	    -2.496251197	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	      408.906619	     0.103215012	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.0295858	     1.963127223	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.0716641	    0.1112799194	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     431.6244364	    -2.510227359	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3589275	    -16.18811247	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     242.0911182	     15.03993778	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     337.9750316	    -8.503869612	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     373.1509441	    -3.090061107	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     236.9572921	    -14.03862609	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.6299277	     18.73127529	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     358.8985096	     -10.6647356	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     386.0002681	     -2.16655613	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	      265.108905	    -12.61038597	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.3075955	     20.61478451	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     379.1195622	    -11.73004823	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     400.8752661	    -1.599814073	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8135201	    -14.35954812	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	      206.630697	     6.983207049	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     299.9683334	   -0.5468863688	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     357.5295535	    -5.255362502	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3631477	    -13.70757073	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.4771804	      5.15898859	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     314.7037716	  -0.05857855273	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     368.5071245	    -5.178812498	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7438154	    -13.14602244	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     255.0755837	     4.369441323	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     332.6007401	   -0.1155510606	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     382.2482638	    -4.939254849	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     375.8356709	     1.759838063	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     371.0791336	     7.843104421	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     390.6828193	    -1.816821324	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     406.7786772	    -2.452650173	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     397.5399285	    0.8287104573	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     395.4709328	     4.445972182	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     408.4775439	   -0.7222669209	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	      422.670103	    -2.503495962	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     414.4488278	    0.1910961658	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     414.2822584	      2.31817061	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     423.8780892	  -0.02786120303	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	      437.417974	    -2.488556952	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	     209.2046961	    -15.86633911	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     245.6434496	     14.40508042	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     340.6966972	    -7.901380161	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     377.5549073	    -3.247092318	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     240.4580891	    -13.62426713	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     269.4171418	     18.81367619	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     361.9682642	    -10.36272324	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     390.3745438	    -2.267864753	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     268.2350234	     -12.1608214	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     292.4655634	     21.25594357	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	     382.5066885	    -11.69949051	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     405.2279812	    -1.630281216	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     171.2081298	    -14.48501877	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	     210.3055546	     6.499167376	      205.234278	       11.570444
   4	   1	   2	   3	   1	      302.256612	     302.9415655	   -0.6849534782	      286.402028	       15.854584
   5	   1	   2	   3	   1	      355.999334	     361.2097765	     -5.21044248	      349.396036	        6.603298
   2	   1	   2	   3	   2	      183.269404	     197.0020775	    -13.73267348	     172.4498213	     10.81958267
   3	   1	   2	   3	   2	       238.75649	     234.3256175	      4.43087251	     228.0065397	     10.74995033
