 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     356.2118818	     15.82180823	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     377.6743259	    -4.237339896	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     381.3172598	     2.144102234	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	      399.613655	   -0.8452380328	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     384.9742362	     7.862369785	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     396.2692726	    -1.822232647	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     401.2515629	     1.018853133	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.2554936	   -0.7102185701	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     406.1763145	     2.833519458	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     411.2455996	   -0.2528865848	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     417.8516463	    0.3312977115	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	      429.694103	   -0.5798939565	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     245.3863117	    -56.21549669	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     208.4025197	     48.72853627	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     352.7341531	     -23.2629911	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     365.2215909	     4.839292126	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     266.2167901	    -43.29812413	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     241.9773978	     43.38380518	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     369.9427177	     -21.7089437	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     379.4015032	     4.432208819	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     287.7552214	     -35.2567024	     255.5923293	    -3.093810333
