 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     371.1566556	    0.8770344483	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.1540293	     8.282956652	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     386.2726321	    -2.811270125	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.3969341	    0.3714828589	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.5138989	    0.3227070803	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     389.9527627	     4.494277346	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     403.7515563	     -1.48114029	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.6416559	  -0.09638089922	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     409.0648037	  -0.05496965421	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.8257075	     2.167005532	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.8094085	   -0.6264644679	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.4589381	   -0.3447291357	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     203.1492893	    -13.97847433	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     243.7874679	     13.34358812	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     338.7292457	    -9.258083685	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     368.6602958	      1.40058718	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	      235.344499	    -12.42583295	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     267.8413049	     17.51989809	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     359.7061159	    -11.47234189	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     381.9149545	     1.918757481	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     263.8624036	    -11.36388458	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     291.2242571	     19.69812294	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     379.9319076	    -12.54239359	      355.098916	       12.290598
