 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3605781	     1.673111918	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.9311454	     7.505840584	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     384.9504592	    -1.489097201	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     401.7857585	    -3.017341547	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.1089478	    0.7276582251	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	      390.386174	     4.060866013	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     402.7130277	   -0.4426117106	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     417.5150388	    -2.969763808	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9053872	    0.1044467966	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.0448889	      1.94782411	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     417.9341969	    0.2487470897	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     432.0550606	    -2.940851585	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3562549	    -16.18543986	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     242.1243214	     15.00673458	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     337.6767687	    -8.205606719	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     374.0852707	    -4.024387659	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     236.9548792	    -14.03621324	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.6599039	     18.70129907	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     358.6292346	    -10.39546064	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     386.8437882	    -3.010076234	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     265.1067019	     -12.6081829	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.3349654	     20.58741464	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     378.8736999	    -11.48418594	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     401.6454446	    -2.369992558	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8101785	    -14.35620646	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     206.6722122	     6.941691801	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     299.5954038	   -0.1739567821	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	      358.697778	    -6.423586989	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3600158	    -13.70443884	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.5160896	      5.12007941	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     314.3542522	    0.2909408391	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     369.6020151	    -6.273703133	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7408947	    -13.14310169	     196.1284037	     10.46938933
