 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3716736	     1.662016418	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.7933001	     7.643685857	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	      386.188717	    -2.727355029	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	      397.906841	    0.8615759945	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	      392.118429	    0.7181769678	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.2683833	     4.178656691	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	      403.771136	    -1.500720018	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.2004505	    0.3448244654	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9140097	   0.09582430387	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.9377671	     2.054945902	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.8964671	   -0.7135231024	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	      429.040691	   0.07351799401	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3749631	    -16.20414811	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	      241.891899	     15.23915702	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	      339.764609	    -10.29344697	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     367.5449848	     2.515898202	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     236.9717692	    -14.05310324	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.4500704	     18.91113257	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     360.5141594	    -12.28038537	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     380.9391475	     2.894564498	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     265.1221234	    -12.62360437	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.1433763	     20.77900372	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     380.5947359	    -13.20522195	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     396.2541952	     3.021256835	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8335701	     -14.3795981	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     206.3816055	     7.232298538	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     302.2059109	    -2.784463889	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     350.5202066	     1.753984417	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3819391	     -13.7263621	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.2437253	     5.392443667	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     316.8008879	    -2.155694904	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     361.9377807	     1.390531313	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7613399	     -13.1635469	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	      254.857868	        4.587157	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     334.5564701	     -2.07128109	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     376.1218212	     1.187187757	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     375.8452961	     1.750212877	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     370.9595548	     7.962683194	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	       391.75699	     -2.89099201	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     403.4137725	     0.912254469	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     397.5481679	    0.8204710649	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     395.3685705	     4.548334516	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     409.3970601	    -1.641783115	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     419.7896629	    0.3769441328	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     414.4562938	    0.1836301588	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     414.1895042	     2.410924769	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     424.7112956	   -0.8610675921	      425.764923	       -1.914695
