 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	      360.144717	     11.88897302	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	      374.379511	   -0.9425250154	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     382.6213051	    0.8400568761	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.2934653	   -0.5250483245	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	      386.958358	      5.87824802	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     394.6070332	   -0.1599931754	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     401.9094559	     0.360960127	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.0939573	   -0.5486823409	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     406.9364433	     2.073390744	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     410.6087859	    0.3839271302	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	      418.103689	   0.07925503273	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.6322175	   -0.5180084773	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     234.2713058	    -45.10049081	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     217.7143482	     39.41670781	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     349.0486511	    -19.57748915	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     366.1265132	     3.934369772	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	      258.092503	    -35.17383698	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     248.7836892	     36.57751384	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     367.2488751	    -19.01510112	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     380.0629377	     3.770774256	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     281.4676378	    -28.96911876	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     276.4751042	     34.44727579	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     385.7694326	    -18.37991861	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     395.6934328	     3.582019163	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     196.5315546	    -43.07758258	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     182.3779849	     31.23591907	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     311.3497368	    -11.92828981	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     349.3517277	     2.922463293	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     222.0072935	    -42.35171647	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     206.2985219	     29.33764713	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     325.9439719	    -11.29877885	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     360.7018982	      2.62641382	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     247.7868148	    -41.18902185	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     231.4127797	     28.03224528	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	      343.524141	    -11.03895202	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     374.8609779	     2.448031073	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     365.1682122	     12.42729679	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     379.9230908	    -1.000852829	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     388.0381972	    0.8278007652	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     404.8437285	   -0.5177015339	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	      391.855125	     6.513514032	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     400.1539461	   -0.2370411367	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     407.3565696	     0.398707443	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     420.7331205	   -0.5665135122	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     411.9921285	      2.64779549	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     416.2683268	    0.3321022078	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	     423.7557751	   0.09445289091	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     435.4434335	   -0.5140165273	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	     237.6703284	    -44.33197137	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     221.6373863	     38.41114368	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     351.6564142	    -18.86109724	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     370.4593287	     3.848486285	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     260.3878688	    -33.55404677	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     252.5771794	     35.65363864	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     369.9534997	    -18.34795866	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	      384.426777	     3.679902031	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     282.8960708	    -26.82186883	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     280.0519285	     33.66957852	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	     388.6264401	    -17.81924213	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     400.0813404	     3.516359622	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     200.6654122	    -43.94230117	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	       185.42944	     31.37528198	      205.234278	       11.570444
