 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     353.0656136	     18.96807639	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     380.3101778	    -6.873191801	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     380.2740235	      3.18733852	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.8698068	    -1.101389799	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     383.3869388	     9.449667196	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     397.5990642	    -3.152024225	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     400.7252485	     1.545167538	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.3847226	   -0.8394475534	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     405.5682116	     3.441622429	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     411.7550506	   -0.7623375569	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     417.6500121	    0.5329318545	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.7436113	   -0.6294023398	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     254.2783164	     -65.1075014	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	      200.953057	     56.17799904	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     355.6825547	    -26.21139266	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	      364.497653	     5.563230009	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     272.7162199	    -49.79755385	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     236.5323647	     48.82883825	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     372.0977918	    -23.86401777	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     378.8723555	     4.961356469	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     292.7852883	     -40.2867693	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	      266.993506	     43.92887404	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     389.5221273	    -22.13261326	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     394.7720123	     4.503439725	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     216.4017035	    -62.94773146	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     165.7313525	     47.88255153	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     317.9382599	    -18.51681286	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	       347.73401	     4.540181005	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     241.8270147	    -62.17143773	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     189.6941362	     45.94203281	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     332.5157742	    -17.87058117	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	      359.088286	     4.240025995	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     267.1910888	    -60.59329578	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     215.1564437	     44.28858128	     248.5602583	     10.88476667
