 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   1	   1	   1	   1	   1	      390.889334	     374.8810358	     16.00829825	      374.660427	       16.228907
   2	   1	   1	   1	   1	      375.723842	     385.0961796	    -9.372337649	     386.5431133	    -10.81927133
   3	   1	   1	   1	   1	      377.850672	     365.4607785	     12.38989352	     380.3841857	    -2.533513667
   4	   1	   1	   1	   1	      389.704873	     394.0513904	    -4.346517415	     392.3054665	      -2.6005935
   5	   1	   1	   1	   1	      406.760261	     405.2656109	     1.494650102	     408.3983585	      -1.6380975
   6	   1	   1	   1	   1	      427.091844	      423.815649	        3.276195	      423.815649	        3.276195
   1	   1	   1	   1	   2	      404.050329	     395.5594834	     8.490845589	      395.422433	        8.627896
   2	   1	   1	   1	   2	      396.397114	      401.350094	    -4.952980038	     402.1490447	    -5.751930667
   3	   1	   1	   1	   2	      398.346476	      391.816919	     6.529557038	     400.0084963	    -1.662020333
   4	   1	   1	   1	   2	      407.231261	     409.5171064	     -2.28584535	      409.573652	       -2.342391
   5	   1	   1	   1	   2	      420.800828	     420.3718853	    0.4289427344	      422.743291	       -1.942463
   6	   1	   1	   1	   2	      438.255321	      434.370395	        3.884926	      434.370395	        3.884926
   1	   1	   1	   1	   3	      415.432361	     411.5383621	     3.893998933	     411.4439185	       3.9884425
   2	   1	   1	   1	   3	      412.521155	     414.7640611	      -2.2429061	     415.1801167	    -2.658961667
   3	   1	   1	   1	   3	      414.675628	     411.7749873	     2.900640707	     415.8572293	    -1.181601333
   4	   1	   1	   1	   3	      422.529378	     423.4556243	    -0.926246275	     424.4994925	      -1.9701145
   5	   1	   1	   1	   3	      434.323357	     434.5396621	   -0.2163051094	      436.269445	       -1.946088
   6	   1	   1	   1	   3	      450.009512	      446.117336	        3.892176	      446.117336	        3.892176
   1	   1	   1	   2	   1	      149.940327	      156.962021	    -7.021694002	      158.961032	       -9.020705
   2	   1	   1	   2	   1	       194.05128	     191.6616974	     2.389582567	     188.0374767	     6.013803333
   3	   1	   1	   2	   1	      264.231776	     262.5852646	     1.646511401	      242.131384	       22.100392
   4	   1	   1	   2	   1	      338.291592	     343.3179167	     -5.02632473	      322.124238	       16.167354
   5	   1	   1	   2	   1	        380.0167	     380.1924539	   -0.1757538672	     375.4890325	       4.5276675
   6	   1	   1	   2	   1	      412.686473	      421.741808	       -9.055335	      421.741808	       -9.055335
   1	   1	   1	   2	   2	      194.425901	     192.8147853	      1.61111572	      194.748152	       -0.322251
   2	   1	   1	   2	   2	      226.680416	     229.3933165	    -2.712900474	      226.465582	        0.214834
   3	   1	   1	   2	   2	      290.544944	      281.938854	      8.60609002	     269.4601233	     21.08482067
   4	   1	   1	   2	   2	      355.019538	     363.1582662	    -8.138728175	     341.2269605	      13.7925775
   5	   1	   1	   2	   2	      391.908977	     390.7580071	     1.150969937	      388.384276	        3.524701
   6	   1	   1	   2	   2	      421.749014	      428.798416	       -7.049402	      428.798416	       -7.049402
   1	   1	   1	   2	   3	      230.623946	     224.2330672	      6.39087879	     226.1157625	       4.5081835
   2	   1	   1	   2	   3	      255.818182	     261.3432313	    -5.525049265	     258.8236377	    -3.005455667
   3	   1	   1	   2	   3	      315.223021	     302.8154892	      12.4075318	      294.862841	        20.36018
   4	   1	   1	   2	   3	      372.952159	     382.7605686	    -9.808409595	     360.6278485	      12.3243105
   5	   1	   1	   2	   3	      406.032676	     404.1781566	     1.854519367	     403.1567805	       2.8758955
   6	   1	   1	   2	   3	      433.361402	      439.113193	       -5.751791	      439.113193	       -5.751791
   1	   1	   1	   3	   1	      113.813197	     126.7726067	    -12.95940971	     127.7538045	     -13.9406075
   2	   1	   1	   3	   1	      158.935494	     152.0744796	     6.861014447	     149.6417557	     9.293738333
   3	   1	   1	   3	   1	      221.298873	     228.7992269	    -7.500353923	     209.0243463	     12.27452667
   4	   1	   1	   3	   1	      309.202051	     305.7686975	     3.433353525	     292.1353945	      17.0666565
   5	   1	   1	   3	   1	      362.971916	     365.4490012	    -2.477085242	     356.3268895	       6.6450265
   6	   1	   1	   3	   1	      403.451728	      416.741781	      -13.290053	      416.741781	      -13.290053
   1	   1	   1	   3	   2	      139.493389	     154.0211074	    -14.52771839	      154.948295	      -15.454906
   2	   1	   1	   3	   2	      183.826794	     175.9791528	     7.847641227	     173.5235233	     10.30327067
   3	   1	   1	   3	   2	      241.583792	     250.5206635	    -8.936871455	     230.0711283	     11.51266367
   4	   1	   1	   3	   2	      322.559797	     318.7220639	     3.837733105	     307.0308515	      15.5289455
   5	   1	   1	   3	   2	      372.477911	     375.1432144	    -2.665303406	      366.652038	        5.825873
   6	   1	   1	   3	   2	      410.744279	      422.396025	      -11.651746	      422.396025	      -11.651746
   1	   1	   1	   3	   3	      167.076382	     182.0109841	    -14.93460209	      182.934091	      -15.857709
   2	   1	   1	   3	   3	      210.070337	     201.9757118	     8.094625234	      199.498531	       10.571806
