 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     365.6506863	     6.383003736	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     369.7667702	     3.670215818	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     384.4469686	   -0.9856066245	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.8451997	  -0.07678273281	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     389.7361284	      3.10047755	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     392.2798979	     2.167142085	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     402.8305061	   -0.5600900815	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.8678066	   -0.3225316201	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.0006235	     1.009210545	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.7172467	     1.275466331	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.4565487	   -0.2736047176	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.5455778	   -0.4313688065	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     218.7102976	    -29.53948257	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	      230.750908	     26.38014797	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     343.8889484	    -14.41778642	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     367.3934045	     2.667478476	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	      246.718501	    -23.79983497	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	      258.312497	     27.04870596	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     363.4774955	    -15.24372151	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     380.9889461	     2.844765869	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     272.6650207	    -20.16650167	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     283.8496806	     27.07269936	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     382.8506701	     -15.4611561	      355.098916	       12.290598
