 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3669184	     1.666771632	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.8523767	     7.584609311	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     385.6580351	    -2.196673103	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.5692342	   -0.8008172375	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.1143656	    0.7222403638	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	      390.318865	     4.128174972	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	      403.317661	    -1.047245029	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.6209884	    -1.075713366	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9103143	   0.09951965791	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.9836764	     2.009036563	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.4840656	   -0.3011215915	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     430.3325637	    -1.218354683	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3669453	    -16.19613029	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     241.9915086	      15.1395474	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     338.8698203	     -9.39865829	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     370.3479645	   -0.2870814523	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     236.9645307	    -14.04586467	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.5399991	     18.82120393	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     359.7063345	    -11.47256048	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     383.4697078	    0.3640041844	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     265.1155142	    -12.61699517	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.2254859	     20.69689412	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     379.8571491	    -12.46763509	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     398.5647306	     0.710721381	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8235451	    -14.36957311	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     206.5061512	     7.107752793	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     301.0871221	    -1.665675129	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	       354.02488	    -1.750689043	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3725434	    -13.71696642	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.3604529	     5.275716129	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     315.7523297	    -1.107136728	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     365.2224526	    -1.894140592	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7525777	    -13.15478467	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     254.9667258	     4.478299161	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     333.5786051	    -1.093416075	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     379.1850425	    -1.876033546	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     375.8404835	      1.75502547	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     371.0193442	     7.902893808	     381.3523387	    -2.430100667
