 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3685034	     1.665186561	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.8326845	     7.604301493	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     385.8349291	    -2.373567078	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.0151032	   -0.2466861602	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.1157201	    0.7208858985	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.3020378	     4.145002212	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     403.4688194	    -1.198403359	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.1474758	   -0.6022007555	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9115461	   0.09828787323	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.9683733	     2.024339676	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.6215328	   -0.4385887618	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.9019395	    -0.787730457	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3696179	     -16.1988029	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     241.9583054	     15.17275061	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     339.1680832	    -9.696921183	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     369.4136379	    0.6472450992	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     236.9669435	    -14.04827753	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.5100229	     18.85118014	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     359.9756094	    -11.74183545	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     382.6261877	     1.207524289	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     265.1177172	    -12.61919824	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	      290.198116	     20.72426399	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     380.1030114	    -12.71349737	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     397.7945521	     1.480899866	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8268868	    -14.37291477	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	      206.464636	     7.149268042	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     301.4600517	    -2.038604715	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     352.8566556	   -0.5824645563	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3756753	    -13.72009831	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.3215437	     5.314625308	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     316.1018491	     -1.45665612	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	      364.127562	    -0.799249957	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7554984	    -13.15770541	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     254.9304399	     4.514585107	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     333.9045601	     -1.41937108	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     378.1639688	   -0.8549597781	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     375.8420877	     1.753421272	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     370.9994144	     7.922823603	     381.3523387	    -2.430100667
