 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     370.3637482	     1.669941775	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     365.8917611	     7.545224947	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     385.3042472	    -1.842885152	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     400.6774964	    -1.909079392	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     392.1116567	    0.7249492944	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.3525195	     4.094520493	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     403.0153444	     -0.74492837	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     416.5680136	    -2.022738587	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.9078508	    0.1019832273	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.0142827	     1.978430336	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.2091313	  -0.02618725091	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     431.1938121	    -2.079603134	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     205.3616001	    -16.19078508	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	      242.057915	     15.07314099	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     338.2732945	    -8.802132505	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     372.2166176	    -2.155734555	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	      236.959705	    -14.04103895	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     266.5999515	      18.7612515	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     359.1677846	    -10.93401056	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	      385.156748	    -1.323036025	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	      265.111108	    -12.61258904	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     290.2802256	     20.64215438	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     379.3654245	    -11.97591051	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     400.1050876	   -0.8296355883	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     167.8168618	    -14.36288978	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     206.5891817	     7.024722297	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	      300.341263	   -0.9198159555	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	      356.361329	    -4.087138016	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     193.3662796	    -13.71070263	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     230.4382712	     5.197897769	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     315.0532909	   -0.4080979445	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     367.4122339	    -4.083921863	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     219.7467362	    -13.14894318	     196.1284037	     10.46938933
