 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     376.6626248	    -4.628934839	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     360.5412885	     12.89569748	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     388.0982956	    -4.636933626	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     397.9486685	    0.8197484505	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     395.2916694	     -2.45506339	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     387.6256274	     6.821412607	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     404.6726065	    -2.402190498	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.4155052	    0.1297698216	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     410.1289839	    -1.119149854	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     407.9341683	     3.058544733	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     419.1622682	   -0.9793242182	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.3722985	   -0.2580894648	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     187.5882811	     1.582533913	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     256.8240277	    0.3070282771	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	      333.569543	    -4.098380953	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     369.9271871	    0.1336958841	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     223.9704969	    -1.051830942	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     277.3701128	     7.991090208	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     355.9347363	    -7.700962277	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     382.8409629	    0.9927490937	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     255.0597865	    -2.561267487	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     298.5988335	     12.32354652	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     377.0131451	    -9.623631079	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     397.8434141	      1.43203785	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     150.1678739	      3.28609812	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     221.2201273	    -7.606223342	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     295.9765164	     3.444930629	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     353.1264024	   -0.8522113698	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     175.7612772	     3.894299804	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     245.0420884	    -9.405919446	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     310.6097665	     4.035426544	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     364.4669933	    -1.138681255	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     202.5101757	     4.087617347	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     269.3442304	    -9.899205391	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     328.5113607	     3.973828339	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     378.5471517	    -1.238142677	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     382.4132179	    -4.817708905	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     365.4757269	     13.44651108	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     393.7562781	    -4.890280071	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     403.4397355	    0.8862915286	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     401.0493607	    -2.680721694	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	      392.451283	     7.465621982	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     410.4051846	    -2.649907561	      410.041756	       -2.286479
