 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     374.3029237	    -2.269233716	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     362.5181774	     10.91880856	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     387.3158684	    -3.854506411	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.1407824	    0.6276346255	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     394.1011963	    -1.264590331	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     388.6229711	     5.824068923	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     404.2778707	    -2.007454695	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.5124269	   0.03284808411	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     409.6729066	   -0.6630726253	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     408.3162565	     2.676456504	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     419.0110426	   -0.8280986109	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.4094298	   -0.2952207523	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     194.2572846	    -5.086469618	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     251.2369306	     5.894125353	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     335.7808441	    -6.309682124	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     369.3842337	    0.6766492966	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     228.8450692	    -5.926403233	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	      273.286338	     12.07486501	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     357.5510418	    -9.317267826	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     382.4441022	     1.389609831	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     258.8323367	    -6.333817668	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     295.4383007	     15.48407927	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     378.2640433	     -10.8745293	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	      397.536274	     1.739178038	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     156.7912568	    -3.337284837	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     215.6712499	    -2.057345855	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     298.1726907	      1.24875628	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     352.5871631	   -0.3129721323	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     182.3678509	     -2.71227395	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     239.5072932	    -3.871124221	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     312.8003672	     1.844825773	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     363.9291225	   -0.6008105302	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	      208.978267	    -2.380473966	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     263.9254517	    -4.480426724	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     330.6560436	      1.82914543	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     378.0205554	   -0.7115464271	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     379.9496457	    -2.354136662	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     367.5396361	     11.38260195	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     392.9394094	     -4.07341138	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     403.6403059	    0.6857210911	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     399.7358984	    -1.367259447	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     393.5516635	     6.365241536	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     409.9696681	    -2.214391132	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     420.0915115	   0.07509551276	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     415.4023268	   -0.7624028131	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     413.4113619	     3.189067102	     417.7100253	    -1.109596333
