 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     354.6387477	     17.39494231	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     378.9922518	    -5.555265849	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     380.7956416	     2.665720377	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     399.7417309	   -0.9733139161	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     384.1805875	      8.65601849	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     396.9341684	    -2.487128436	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     400.9884057	     1.282010335	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     415.3201081	   -0.7748330617	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     405.8722631	     3.137570944	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     411.5003251	   -0.5076120708	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     417.7508292	     0.432114783	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.7188571	   -0.6046481482	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	      249.832314	    -60.66149905	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     204.6777883	     52.45326765	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     354.2083539	    -24.73719188	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     364.8596219	     5.201261067	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	      269.466505	    -46.54783899	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     239.2548813	     46.10632172	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     371.0202547	    -22.78648074	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     379.1369294	     4.696782644	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     290.2702549	    -37.77173585	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     269.1005278	     41.82185221	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     388.6881951	    -21.29868112	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     394.9767724	       4.2986796	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     211.9861148	    -58.53214282	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     169.4306041	     44.18329987	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     316.4741436	    -17.05269663	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     348.0935028	      4.18068818	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     237.4226322	    -57.76705523	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     193.3839997	     42.25216932	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     331.0553737	    -16.41018065	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     359.4468665	     3.881445511	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     262.8790279	    -56.28123491	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     218.7689628	     40.67606216	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     348.5284011	    -16.04321215	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     373.6322533	     3.676755656	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	      359.419877	     18.17563202	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     384.7388788	    -5.816640797	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     386.1321703	     2.733827711	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     405.3117262	   -0.9856992214	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     388.7903797	     9.578259273	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     402.7215005	     -2.80459551	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     406.3403646	     1.414912444	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     420.9826351	   -0.8160281331	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     410.6659403	     3.973983719	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     417.3793687	   -0.7789396954	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	      423.316039	    0.5341889879	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     435.5514044	    -0.621987444	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	     252.9906154	    -59.65225839	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     208.8024957	     51.24603429	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     356.7362989	    -23.94098188	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     369.2120356	     5.095779389	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     271.1126251	    -44.27880315	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     243.5922906	     44.63852742	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     373.5096031	    -21.90406209	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     383.5536266	     4.553052427	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     290.7843909	    -34.71018893	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     273.4433235	     40.27818353	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	      391.242041	      -20.434843	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     399.4391169	     4.158583051	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     216.5178393	    -59.79472826	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	     172.1487379	     44.65598406	      205.234278	       11.570444
   4	   1	   2	   3	   1	      302.256612	     319.8636239	    -17.60701186	      286.402028	       15.854584
   5	   1	   2	   3	   1	      355.999334	     351.5579995	     4.441334476	      349.396036	        6.603298
   2	   1	   2	   3	   2	      183.269404	     242.0274031	    -58.75799911	     172.4498213	     10.81958267
   3	   1	   2	   3	   2	       238.75649	     196.4192231	     42.33726693	     228.0065397	     10.74995033
   4	   1	   2	   3	   2	      317.480811	     334.1350862	    -16.65427519	      302.918756	       14.562055
   5	   1	   2	   3	   2	      367.081022	     363.0119121	     4.069109929	      361.300689	        5.780333
   2	   1	   2	   3	   3	      210.379492	     267.3904094	    -57.01091744	      199.113479	       11.266013
   3	   1	   2	   3	   3	      262.387967	     221.9838649	     40.40410212	     252.0224657	     10.36550133
   4	   1	   2	   3	   3	      335.308413	     351.2820183	    -15.97360527	        321.7299	       13.578513
   5	   1	   2	   3	   3	      381.071833	     377.2870942	     3.784738763	     375.9442975	       5.1275355
   2	   1	   3	   1	   1	      388.027535	     367.7470959	     20.28043912	      400.328407	      -12.300872
   3	   1	   3	   1	   1	      389.185307	     395.7138997	    -6.528592719	     391.7025413	    -2.517234333
   4	   1	   3	   1	   1	      399.052554	      396.084867	     2.967686996	      402.041614	        -2.98906
   5	   1	   3	   1	   1	      414.897921	     415.9351974	    -1.037276366	      416.776282	       -1.878361
   2	   1	   3	   1	   2	       408.77708	     396.8653233	     11.91175672	      416.303738	       -7.526658
   3	   1	   3	   1	   2	      410.188252	     413.7873694	    -3.599117408	      411.883819	       -1.695567
   4	   1	   3	   1	   2	      418.097297	     416.3547068	      1.74259018	     420.5294025	      -2.4321055
   5	   1	   3	   1	   2	      430.870553	     431.7800402	   -0.9094871635	      432.908903	        -2.03835
   2	   1	   3	   1	   3	      425.259647	      419.131975	     6.127671952	     429.5975023	    -4.337855333
   3	   1	   3	   1	   3	      427.120559	     428.6454542	    -1.524895244	      428.362068	       -1.241509
   4	   1	   3	   1	   3	       434.56691	       433.67518	    0.8917300412	      436.539073	       -1.972163
   5	   1	   3	   1	   3	      445.957587	     446.6895607	    -0.731973706	     447.8814345	      -1.9238475
   2	   1	   3	   2	   1	      201.395222	     258.5927368	     -57.1975148	      195.411497	        5.983725
   3	   1	   3	   2	   1	      265.530903	     216.8312771	     48.69962587	     247.2063533	     18.32454967
   4	   1	   3	   2	   1	      338.828616	      361.156598	    -22.32798201	     323.8315745	      14.9970415
   5	   1	   3	   2	   1	      382.132246	     377.2860184	     4.846227629	      377.540679	        4.591567
   2	   1	   3	   2	   2	      234.598798	     274.0386165	    -39.43981846	     236.8409027	    -2.242104667
   3	   1	   3	   2	   2	        293.5356	     252.1425991	     41.39300091	     275.6405927	     17.89500733
   4	   1	   3	   2	   2	      357.724182	     377.6693541	    -19.94517213	     344.7775315	      12.9466505
   5	   1	   3	   2	   2	      396.019463	     391.8190314	      4.20043164	     392.3824105	       3.6370525
   2	   1	   3	   2	   3	       263.24615	     291.2848447	    -28.03869465	      270.737809	       -7.491659
   3	   1	   3	   2	   3	      318.773865	     282.1324205	     36.64144447	      301.169065	         17.6048
   4	   1	   3	   2	   3	      377.014895	     395.3125415	     -18.2976465	     365.1892835	      11.8256115
   5	   1	   3	   2	   3	      411.604702	     407.8639054	     3.740796601	     408.5379845	       3.0667175
   2	   1	   3	   3	   1	      163.083751	     225.4419624	    -62.35821145	      152.350018	       10.733733
   3	   1	   3	   3	   1	      223.640576	     177.4090437	     46.23153227	     211.2452727	     12.39530333
