 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     368.7969544	     3.236735572	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     367.1309183	     6.306067723	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     385.4902049	    -2.028842911	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	      398.589048	    0.1793690339	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     391.3234259	     1.513180139	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     390.9501063	     3.496933663	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     403.3568205	    -1.086404486	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.7385776	   -0.1933026367	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     408.6087264	    0.4011075741	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.2077957	     1.784917303	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.6581829	   -0.4752388606	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.4960694	   -0.3818604232	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     209.8182929	    -20.64747786	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     238.2003708	      18.9306852	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     340.9405469	    -11.46938486	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     368.1173424	     1.943540592	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     240.2190712	    -17.30040524	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     263.7575301	     21.60367289	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	     361.3224214	    -13.08864744	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     381.5180938	     2.315618219	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     267.6349538	    -15.13643476	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     288.0637243	     22.85865569	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     381.1828058	    -13.79329181	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     396.8196135	     2.455838475	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     172.2458171	    -18.79184507	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     202.7238691	     10.89003495	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     303.2970975	    -3.875650535	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     351.3289382	    0.9452527552	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	     197.7831897	    -18.12761271	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	      226.592771	     9.043397971	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	      317.911769	    -3.266576026	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     362.6740908	    0.6542211615	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	       224.07048	    -17.47268703	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     251.2816348	     8.163390165	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     335.6603037	    -3.175114691	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     376.7918308	    0.5171781562	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     374.2013104	      3.39419857	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	      372.355424	     6.566813979	     381.3523387	    -2.430100667
   4	   1	   2	   1	   1	      388.865998	     391.0333824	    -2.167384435	     391.6241325	      -2.7581345
   5	   1	   2	   1	   1	      404.326027	     404.1083036	    0.2177234036	      406.124946	       -1.798919
   2	   1	   2	   1	   2	      398.368639	     396.6711532	     1.697485795	      404.587919	        -6.21928
   3	   1	   2	   1	   2	      399.916905	     396.1192178	     3.797687163	     401.4975183	    -1.580613333
   4	   1	   2	   1	   2	      407.755277	     408.9534631	     -1.19818613	      410.041756	       -2.286479
   5	   1	   2	   1	   2	      420.166607	     420.3410261	   -0.1744191081	     422.1179405	      -1.9513335
   2	   1	   2	   1	   3	      414.639924	     414.0761386	    0.5637854158	     417.7613323	    -3.121408333
   3	   1	   2	   1	   3	      416.600429	     414.5224038	     2.078025199	     417.7100253	    -1.109596333
   4	   1	   2	   1	   3	      423.850228	      424.446789	   -0.5965609758	      425.764923	       -1.914695
   5	   1	   2	   1	   3	      434.929417	     435.2737649	    -0.344347944	     436.7811695	      -1.8517525
   2	   1	   2	   2	   1	      193.338357	     213.5955916	    -20.25723463	     187.0655247	     6.272832333
   3	   1	   2	   2	   1	       260.04853	     241.8065001	     18.24202987	     239.8240103	     20.22451967
   4	   1	   2	   2	   1	      332.795317	     343.6737384	    -10.87842137	     317.1781725	      15.6171445
   5	   1	   2	   2	   1	      374.307815	     372.4193607	     1.888454264	     369.7923095	       4.5155055
   2	   1	   2	   2	   2	      226.833822	     243.5346802	    -16.70085818	      227.341764	       -0.507942
   3	   1	   2	   2	   2	      288.230818	     266.6962903	      21.5345277	      268.424395	       19.806423
   4	   1	   2	   2	   2	      351.605541	     364.3653371	    -12.75979613	     338.1687485	      13.4367925
   5	   1	   2	   2	   2	      388.106679	     385.7988704	     2.307808552	      384.557539	         3.54914
   2	   1	   2	   2	   3	      256.074202	     270.5001392	    -14.42593724	     260.6105777	    -4.536375667
   3	   1	   2	   2	   3	      313.721507	     290.4368792	     23.28462779	      294.318534	       19.402973
   4	   1	   2	   2	   3	      370.807198	     384.5162102	    -13.70901218	     358.6596035	      12.1475945
   5	   1	   2	   2	   3	        403.5977	     401.0905486	     2.507151376	     400.6388475	       2.9588525
   2	   1	   2	   3	   1	      156.723111	     175.7544553	    -19.03134431	     147.2504973	     9.472613667
   3	   1	   2	   3	   1	      216.804722	     206.2991147	     10.50560728	      205.234278	       11.570444
   4	   1	   2	   3	   1	      302.256612	     306.3473439	    -4.090731915	      286.402028	       15.854584
   5	   1	   2	   3	   1	      355.999334	      354.876729	     1.122605026	      349.396036	        6.603298
   2	   1	   2	   3	   2	      183.269404	      201.519019	    -18.24961496	     172.4498213	     10.81958267
   3	   1	   2	   3	   2	       238.75649	     230.3559684	     8.400521575	     228.0065397	     10.74995033
   4	   1	   2	   3	   2	      317.480811	     320.7033588	    -3.222547812	      302.918756	       14.562055
   5	   1	   2	   3	   2	      367.081022	     366.3098808	    0.7711411536	      361.300689	        5.780333
   2	   1	   2	   3	   3	      210.379492	     227.8674091	    -17.48791705	      199.113479	       11.266013
   3	   1	   2	   3	   3	      262.387967	     255.0950844	     7.292882604	     252.0224657	     10.36550133
   4	   1	   2	   3	   3	      335.308413	     338.1770234	    -2.868610409	        321.7299	       13.578513
   5	   1	   2	   3	   3	      381.071833	     380.5048385	    0.5669944883	     375.9442975	       5.1275355
   2	   1	   3	   1	   1	      388.027535	     384.2113877	     3.816147342	      400.328407	      -12.300872
   3	   1	   3	   1	   1	      389.185307	     381.9205952	      7.26471179	     391.7025413	    -2.517234333
   4	   1	   3	   1	   1	      399.052554	     401.5440795	    -2.491525542	      402.041614	        -2.98906
   5	   1	   3	   1	   1	      414.897921	     414.5947657	    0.3031552839	      416.776282	       -1.878361
   2	   1	   3	   1	   2	       408.77708	     406.6158018	     2.161278226	      416.303738	       -7.526658
   3	   1	   3	   1	   2	      410.188252	     405.6187023	     4.569549716	      411.883819	       -1.695567
   4	   1	   3	   1	   2	      418.097297	     419.5877602	    -1.490463217	     420.5294025	      -2.4321055
   5	   1	   3	   1	   2	      430.870553	     430.9862101	   -0.1156570885	      432.908903	        -2.03835
   2	   1	   3	   1	   3	      425.259647	     424.2689551	    0.9906919276	     429.5975023	    -4.337855333
   3	   1	   3	   1	   3	      427.120559	     424.3418419	     2.778717123	      428.362068	       -1.241509
   4	   1	   3	   1	   3	       434.56691	     435.3784944	   -0.8115843879	      436.539073	       -1.972163
   5	   1	   3	   1	   3	      445.957587	     446.2713362	    -0.313749181	     447.8814345	      -1.9238475
   2	   1	   3	   2	   1	      201.395222	     220.7830334	    -19.38781144	      195.411497	        5.983725
   3	   1	   3	   2	   1	      265.530903	     248.5071463	     17.02375674	     247.2063533	     18.32454967
   4	   1	   3	   2	   1	      338.828616	     348.6196964	    -9.791080371	     323.8315745	      14.9970415
   5	   1	   3	   2	   1	      382.132246	     380.3642755	     1.767970529	      377.540679	        4.591567
   2	   1	   3	   2	   2	      234.598798	     249.9901493	    -15.39135126	     236.8409027	    -2.242104667
   3	   1	   3	   2	   2	        293.5356	      272.289705	     21.24589496	     275.6405927	     17.89500733
   4	   1	   3	   2	   2	      357.724182	     369.6953887	    -11.97120669	     344.7775315	      12.9466505
   5	   1	   3	   2	   2	      396.019463	     393.7769247	      2.24253834	     392.3824105	       3.6370525
   2	   1	   3	   2	   3	       263.24615	     276.0605532	    -12.81440321	      270.737809	       -7.491659
   3	   1	   3	   2	   3	      318.773865	     294.8868888	     23.88697616	      301.169065	         17.6048
   4	   1	   3	   2	   3	      377.014895	      390.264487	    -13.24959197	     365.1892835	      11.8256115
   5	   1	   3	   2	   3	      411.604702	     409.1033831	     2.501318926	     408.5379845	       3.0667175
   2	   1	   3	   3	   1	      163.083751	     182.7170544	    -19.63330342	      152.350018	       10.733733
   3	   1	   3	   3	   1	      223.640576	     213.2027283	     10.43784771	     211.2452727	     12.39530333
   4	   1	   3	   3	   1	      307.568316	     312.8516855	     -5.28336955	     293.3104525	      14.2578635
   5	   1	   3	   3	   1	      362.980329	     361.3101612	     1.670167848	     356.4521735	       6.5281555
   2	   1	   3	   3	   2	       190.26327	     208.8845469	    -18.62127691	     178.1250137	     12.13825633
   3	   1	   3	   3	   2	      245.407803	     237.5908575	      7.81694551	     234.4279427	     10.97986033
   4	   1	   3	   3	   2	      322.757288	      326.646819	    -3.889530973	      309.738512	       13.018776
   5	   1	   3	   3	   2	      374.069221	     372.8822961	      1.18692493	      368.348654	        5.720567
   2	   1	   3	   3	   3	      217.721307	     235.3718617	    -17.65055471	     205.1870537	     12.53425333
   3	   1	   3	   3	   3	      268.762013	     262.4061483	     6.355864693	     258.6540483	     10.10796467
   4	   1	   3	   3	   3	      340.519531	     343.6450815	    -3.125550517	     328.4124365	      12.1070945
   5	   1	   3	   3	   3	       388.06286	     387.1781494	    0.8847105716	     382.9605665	       5.1022935
   2	   1	   4	   1	   1	      397.090102	     392.6583044	     4.431797625	      411.125357	      -14.035255
   3	   1	   4	   1	   1	      398.060437	     389.7632806	     8.297156441	     400.7196973	    -2.659260333
   4	   1	   4	   1	   1	      407.978888	     410.8756058	    -2.896717752	      411.201159	       -3.222271
   5	   1	   4	   1	   1	      424.341881	     423.9643688	    0.3775122487	     426.3691275	      -2.0272465
   2	   1	   4	   1	   2	      417.843836	     415.0361235	     2.807712481	     427.2235633	    -9.379727333
   3	   1	   4	   1	   2	      419.103172	     413.4307523	     5.672419748	      420.958013	       -1.854841
   4	   1	   4	   1	   2	      427.186367	     429.0942556	    -1.907888585	      429.803441	       -2.617074
   5	   1	   4	   1	   2	       440.50371	     440.5278766	  -0.02416664714	     442.6403885	      -2.1366785
   2	   1	   4	   1	   3	      434.546686	     432.9483916	     1.598294366	     440.6314147	    -6.084728667
   3	   1	   4	   1	   3	      436.278928	     432.4748527	     3.804075286	      437.690694	       -1.411766
   4	   1	   4	   1	   3	       443.97871	     445.1384794	    -1.159769377	     446.0791415	      -2.1004315
   5	   1	   4	   1	   3	      455.879355	     456.1332797	   -0.2539247031	      457.911295	        -2.03194
   2	   1	   4	   2	   1	      209.358515	     227.7729826	    -18.41446756	      203.915042	        5.443473
   3	   1	   4	   2	   1	       270.77004	     254.6937994	     16.07624063	     254.1819777	     16.58806233
   4	   1	   4	   2	   1	      343.828903	     352.9251039	    -9.096200862	     329.8747035	      13.9541995
   5	   1	   4	   2	   1	      388.979367	     387.1805944	     1.798772626	     384.3593265	       4.6200405
   2	   1	   4	   2	   2	      242.755497	     256.6725367	    -13.91703966	     246.5825453	    -3.827048333
   3	   1	   4	   2	   2	      298.453786	      277.842043	     20.61174304	     282.7523773	     15.70140867
   4	   1	   4	   2	   2	      362.746138	     373.8492698	    -11.10313182	     350.6936865	      12.0524515
   5	   1	   4	   2	   2	      402.933587	     400.7169731	     2.216613937	      399.240021	        3.693566
   2	   1	   4	   2	   3	       270.92783	     281.8254434	    -10.89761336	     281.4097063	    -10.48187633
   3	   1	   4	   2	   3	      323.296969	     299.2008405	     24.09612845	     307.9818287	     15.31514033
   4	   1	   4	   2	   3	      382.089826	     394.6562825	    -12.56645649	     370.9477095	      11.1421165
   5	   1	   4	   2	   3	       418.59845	     416.1041383	     2.494311685	      415.449547	        3.148903
   2	   1	   4	   3	   1	      169.384791	     189.7194468	    -20.33465579	      157.575969	       11.808822
   3	   1	   4	   3	   1	      230.900239	     220.0352772	     10.86496185	      217.134004	       13.766235
   4	   1	   4	   3	   1	       312.63243	     319.5132762	    -6.880846203	      300.056136	       12.576294
   5	   1	   4	   3	   1	      369.212033	     367.0177642	     2.194268763	      363.064778	        6.147255
   2	   1	   4	   3	   2	      197.183449	     216.2499675	    -19.06651848	     183.9993043	     13.18414467
   3	   1	   4	   3	   2	      252.466125	     244.6549836	     7.811141375	     240.6831303	     11.78299467
   4	   1	   4	   3	   2	      327.682493	     332.7484337	    -5.065940712	       316.37806	       11.304433
   5	   1	   4	   3	   2	      380.289995	     378.6528461	     1.637148915	     374.8981515	       5.3918435
   2	   1	   4	   3	   3	      225.053001	     242.5860367	    -17.53303566	     212.5705193	     12.48248167
   3	   1	   4	   3	   3	       275.54425	     268.8767599	     6.667490149	      265.126046	       10.418204
   4	   1	   4	   3	   3	      345.272136	     349.4788413	    -4.206705336	      334.893727	       10.378409
   5	   1	   4	   3	   3	      394.243204	     392.9045157	     1.338688305	      389.415323	        4.827881
   2	   1	   5	   1	   1	      403.772233	     398.4060491	     5.366183854	     420.5025947	    -16.73036167
   3	   1	   5	   1	   1	      404.545588	     394.6437598	      9.90182822	     407.4347653	    -2.889177333
   4	   1	   5	   1	   1	       414.75983	     418.2327505	    -3.472920473	      418.232588	       -3.472758
