 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   2	   1	   1	   1	   1	       372.03369	     364.8641192	     7.169570777	      382.747526	      -10.713836
   3	   1	   1	   1	   1	      373.436986	     370.4257332	     3.011252842	      375.842914	       -2.405928
   4	   1	   1	   1	   1	      383.461362	     384.1861596	    -0.724797553	     386.1027015	      -2.6413395
   5	   1	   1	   1	   1	      398.768417	     398.9092377	   -0.1408206745	      400.530214	       -1.761797
   2	   1	   1	   1	   2	      392.836606	     389.3393041	     3.497301903	     398.5425767	    -5.705970667
   3	   1	   1	   1	   2	       394.44704	     392.6123458	     1.834694191	     395.9812093	    -1.534169333
   4	   1	   1	   1	   2	      402.270416	     402.6989275	   -0.4285114803	     404.4961575	      -2.2257415
   5	   1	   1	   1	   2	      414.545275	     414.9001139	   -0.3548388659	     416.4533695	      -1.9080945
   2	   1	   1	   1	   3	      409.009834	     407.8485977	     1.161236288	      411.651129	       -2.641295
   3	   1	   1	   1	   3	      410.992713	     409.8446094	     1.148103588	     412.0675373	    -1.074824333
   4	   1	   1	   1	   3	      418.182944	     418.4061402	   -0.2231961818	      420.053461	       -1.870517
   5	   1	   1	   1	   3	      429.114209	     429.5579549	   -0.4437459023	     430.9653775	      -1.8511685
   2	   1	   1	   2	   1	      189.170815	     220.9332987	    -31.76248374	     182.8667133	     6.304101667
   3	   1	   1	   2	   1	      257.131056	     228.8885423	     28.24251366	     235.9375973	     21.19345867
   4	   1	   1	   2	   1	      329.471162	     344.6260488	    -15.15488681	     313.5959695	      15.8751925
   5	   1	   1	   2	   1	      370.060883	     367.2124201	     2.848462947	     365.6413055	       4.4195775
   2	   1	   1	   2	   2	      222.918666	     248.3433584	     -25.4246924	      222.566939	        0.351727
   3	   1	   1	   2	   2	      285.361203	     256.9512388	     28.40996423	     264.6903687	     20.67083433
   4	   1	   1	   2	   2	      348.233774	      364.016264	    -15.78249002	     334.5974575	      13.6363165
   5	   1	   1	   2	   2	      383.833712	     380.8566592	     2.977052781	       380.36612	        3.467592
   2	   1	   1	   2	   3	      252.498519	     273.9225374	     -21.4240184	     255.5923293	    -3.093810333
   3	   1	   1	   2	   3	       310.92238	     282.7961697	     28.12621028	     290.7955173	     20.12686267
   4	   1	   1	   2	   3	      367.389514	     383.2676362	    -15.87812217	      355.098916	       12.290598
   5	   1	   1	   2	   3	      399.275452	     396.3077132	     2.967738788	     396.4187015	       2.8567505
   2	   1	   1	   3	   1	      153.453972	     183.2847887	    -29.83081667	     144.7478567	     8.706115333
   3	   1	   1	   3	   1	      213.613904	     193.4757399	     20.13816409	      202.109797	       11.504107
   4	   1	   1	   3	   1	      299.421447	     306.9573881	    -7.535941117	     282.9440475	      16.4773995
   5	   1	   1	   3	   1	      352.274191	     350.4302062	     1.843984818	      345.697297	        6.576894
   2	   1	   1	   3	   2	      179.655577	      208.794146	    -29.13856896	     169.6293357	     10.02624133
   3	   1	   1	   3	   2	      235.636169	     217.3681123	     18.26805668	     224.6521157	     10.98405333
   4	   1	   1	   3	   2	      314.645193	     321.5627703	    -6.917577311	     299.4822405	      15.1629525
   5	   1	   1	   3	   2	      363.328312	     361.7776396	      1.55067237	      357.590204	        5.738108
   2	   1	   1	   3	   3	      206.597793	     234.8506322	    -28.25283922	     196.1284037	     10.46938933
   3	   1	   1	   3	   3	      259.445025	     242.2503371	     17.19468794	     248.5602583	     10.88476667
   4	   1	   1	   3	   3	      332.485189	     339.2347752	    -6.749586206	      318.377017	       14.108172
   5	   1	   1	   3	   3	      377.309009	     375.9141704	     1.394838573	      372.246317	        5.062692
   2	   1	   2	   1	   1	      377.595509	     370.0953567	     7.500152307	      388.734842	      -11.139333
   3	   1	   2	   1	   1	      378.922238	     375.7952726	      3.12696543	     381.3523387	    -2.430100667
