               x	               y	           dy/dx	         d2y/dx2	          Int(y)	         ylinear
     2896.969697	     437.7485244	    0.0369236208	-4.189352481e-06	     989742.5801	     437.3657763
     2927.272727	     438.8655626	   0.03680301823	-3.770417233e-06	     1003024.621	     438.5101255
     2957.575758	     439.9791386	   0.03669511067	-3.351481984e-06	     1016340.458	     439.6544747
     2987.878788	      441.089637	   0.03659989811	-2.932546736e-06	     1029689.992	     440.7988238
     3018.181818	     442.1974425	   0.03651738056	-2.513611488e-06	     1043073.136	      441.943173
     3048.484848	     443.3029398	   0.03644755802	 -2.09467624e-06	     1056489.814	     443.0875222
     3078.787879	     444.4065136	   0.03639043049	-1.675740992e-06	     1069939.961	     444.2318713
     3109.090909	     445.5085486	   0.03634599796	-1.256805744e-06	     1083423.526	     445.3762205
     3139.393939	     446.6094296	   0.03631426044	-8.378704961e-07	     1096940.468	     446.5205697
      3169.69697	     447.7095411	   0.03629521793	-4.189352481e-07	     1110490.757	     447.6649188
            3200	      448.809268	   0.03628887043	               0	     1124074.376	      448.809268
